t_ms,run_idx,sheet_idx,js_heap_used_mb,js_heap_total_mb,js_heap_limit_mb,wasm_heap_cv_mb,wasm_heap_yolo_mb,event_loop_lag_ms,cpu_load_proxy,platform,timestamp,session_label
0.6,1,0,85.47,86.65,4192.00,146.19,0.00,0.00,0.0000,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:34:18.154Z,"batch-detect cv pcgaming n=179"
112.9,1,0,85.48,86.65,4192.00,0.00,0.00,12.32,0.1232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:34:18.154Z,"batch-detect cv pcgaming n=179"
313.1,1,1,85.47,86.90,4192.00,0.00,0.00,100.25,1.0025,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:34:18.154Z,"batch-detect cv pcgaming n=179"
510.8,1,2,85.47,86.64,4192.00,0.00,0.00,97.71,0.9771,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:34:18.154Z,"batch-detect cv pcgaming n=179"
699.2,1,3,85.47,86.90,4192.00,0.00,0.00,88.39,0.8839,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:34:18.154Z,"batch-detect cv pcgaming n=179"
891.1,1,4,85.49,87.90,4192.00,0.00,0.00,91.85,0.9185,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:34:18.154Z,"batch-detect cv pcgaming n=179"
1081.9,1,5,85.49,87.15,4192.00,0.00,0.00,90.85,0.9085,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:34:18.154Z,"batch-detect cv pcgaming n=179"
1265.0,1,6,85.49,86.65,4192.00,0.00,0.00,83.03,0.8303,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:34:18.154Z,"batch-detect cv pcgaming n=179"
1461.6,1,7,85.50,86.65,4192.00,0.00,0.00,96.65,0.9665,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:34:18.154Z,"batch-detect cv pcgaming n=179"
1661.7,1,8,85.50,86.90,4192.00,0.00,0.00,100.08,1.0008,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:34:18.154Z,"batch-detect cv pcgaming n=179"
