t_ms,cpu_pct,ram_mb
1006.8,188.90,632.96
2007.4,240.50,611.83
3008.6,230.70,1004.29
4010.7,182.70,795.54
5011.2,192.10,1171.76
6011.5,190.60,797.53
7012.1,131.20,1123.77
8012.5,159.30,668.57
9012.7,89.00,901.98
10012.9,137.50,1145.84
11013.5,126.50,708.60
12019.8,116.50,906.54
13020.2,118.70,1199.05
14020.4,123.40,647.41
15021.0,99.90,890.96
16021.5,82.80,1202.36
17021.9,126.50,650.11
18022.4,90.60,925.87
19023.0,95.30,1227.40
20023.4,78.10,652.29
21023.8,117.10,941.16
22024.2,106.20,1228.85
23024.6,107.80,694.88
24025.0,85.90,992.93
25025.3,110.90,1275.33
26025.5,110.90,695.85
27025.7,142.20,1046.78
28026.3,109.30,1285.94
29026.8,117.10,748.01
30027.1,131.20,1017.57
31027.3,96.90,1333.99
32027.6,123.40,767.38
