t_ms,cpu_pct,ram_mb
1006.7,3.20,109.91
2007.2,242.10,567.59
3007.6,248.30,980.21
4008.0,220.20,909.37
5008.3,189.00,743.98
6008.7,207.70,1125.74
7008.9,184.30,788.44
8009.1,135.90,1163.37
9009.4,132.80,691.48
10009.6,101.50,912.84
11009.7,101.50,1227.97
12010.4,99.90,657.36
13011.1,126.50,900.77
14012.0,145.20,1196.85
15012.3,131.20,646.53
16012.7,134.30,983.01
17012.9,95.30,1183.84
18013.4,117.10,715.74
19013.9,107.80,943.06
20014.4,121.80,1188.32
21014.6,118.70,710.23
22014.8,106.20,963.23
23015.3,124.90,1230.00
24016.1,115.50,693.79
25016.8,110.90,1012.16
26017.0,93.70,1240.77
27017.4,112.50,744.20
28017.7,103.10,993.56
29018.3,126.50,1314.73
30018.8,126.50,747.68
31019.3,99.90,997.35
32019.5,112.50,1308.51
33020.1,109.30,748.31
34020.5,18.70,798.29
35020.7,0.00,798.16
