t_ms,cpu_pct,ram_mb
1006.3,257.60,1138.69
2006.8,270.20,896.70
3007.4,274.80,932.34
4007.9,295.20,968.16
5008.6,254.50,551.18
6008.9,193.70,551.84
7009.1,176.50,552.22
8009.3,162.50,554.45
9009.8,159.30,554.77
10010.3,168.70,554.89
11010.9,174.90,540.40
12011.2,137.40,614.47
13011.7,135.90,574.70
14012.2,179.60,611.33
15012.5,181.20,593.53
16012.6,195.30,595.26
17012.9,156.20,595.59
18013.6,181.10,578.36
19013.8,175.00,596.03
20014.1,193.70,596.50
21014.4,198.40,597.46
22022.5,182.90,598.34
23022.8,179.60,581.33
24023.2,192.10,631.07
25023.6,142.10,600.58
26024.1,195.20,600.77
27024.4,160.90,601.23
28025.0,181.10,601.56
29025.6,128.00,643.98
30025.9,134.30,647.72
31026.3,146.80,649.31
32026.9,182.70,631.05
33027.4,135.90,650.12
34027.7,140.60,650.63
35027.9,142.20,670.21
36028.1,132.80,652.40
37028.4,150.00,671.52
38029.0,126.50,666.27
39029.2,129.70,672.40
40029.6,182.70,671.00
41029.9,43.70,635.95
