t_ms,cpu_pct,ram_mb
1006.9,4.70,200.30
2007.4,226.40,659.98
3007.9,174.90,838.74
4010.9,207.20,1043.25
5011.5,171.80,708.94
6015.8,191.20,921.36
7018.2,157.60,1133.76
8018.7,170.20,711.16
9019.3,198.30,923.66
10019.8,178.00,1136.63
11020.2,168.70,628.63
12020.7,181.20,838.21
13021.0,179.60,1135.79
14021.5,185.80,632.03
15021.7,175.00,859.46
16022.1,176.50,1078.95
17022.4,151.50,1317.80
18022.9,193.70,781.85
19023.1,173.40,1024.95
20023.3,181.20,1269.18
21023.8,171.80,730.79
22024.4,182.70,956.84
23024.8,182.70,1170.81
24025.4,174.90,636.01
25025.7,174.90,881.46
26026.3,179.60,1126.63
27026.8,207.70,1372.48
28027.3,214.00,816.64
29027.9,159.30,1045.23
30028.0,160.90,1320.04
31028.5,140.50,732.91
32028.9,139.00,982.61
33029.3,170.20,1184.48
34029.6,142.10,1434.75
35030.0,142.10,836.35
36030.3,148.40,1086.21
37030.8,173.30,1317.07
38031.2,162.40,739.65
39031.4,167.20,970.63
40031.8,117.10,1189.28
41032.2,153.10,1421.50
