t_ms,run_idx,sheet_idx,js_heap_used_mb,js_heap_total_mb,js_heap_limit_mb,wasm_heap_cv_mb,wasm_heap_yolo_mb,event_loop_lag_ms,cpu_load_proxy,platform,timestamp,session_label
0.1,1,0,212.80,213.59,4192.00,128.44,0.00,0.00,0.0000,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:33:21.750Z,"batch-detect yolocorner pcgaming n=179"
108.2,1,1,255.17,256.15,4192.00,128.44,0.00,8.18,0.0818,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:33:21.750Z,"batch-detect yolocorner pcgaming n=179"
242.5,1,3,339.90,340.77,4192.00,128.44,0.00,34.25,0.3425,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:33:21.750Z,"batch-detect yolocorner pcgaming n=179"
382.1,1,4,382.26,383.08,4192.00,128.44,0.00,39.63,0.3963,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:33:21.750Z,"batch-detect yolocorner pcgaming n=179"
487.9,1,5,424.62,425.39,4192.00,128.44,0.00,5.83,0.0583,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:33:21.750Z,"batch-detect yolocorner pcgaming n=179"
618.8,1,7,509.34,510.26,4192.00,128.44,0.00,30.89,0.3089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:33:21.750Z,"batch-detect yolocorner pcgaming n=179"
779.9,1,8,551.38,552.05,4192.00,128.44,0.00,61.09,0.6109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:33:21.750Z,"batch-detect yolocorner pcgaming n=179"
899.8,1,10,127.92,128.96,4192.00,128.44,0.00,19.88,0.1988,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:33:21.750Z,"batch-detect yolocorner pcgaming n=179"
1041.6,1,11,170.28,171.27,4192.00,128.44,0.00,41.77,0.4177,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:33:21.750Z,"batch-detect yolocorner pcgaming n=179"
1175.9,1,13,255.00,255.89,4192.00,128.44,0.00,34.34,0.3434,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:33:21.750Z,"batch-detect yolocorner pcgaming n=179"
1320.5,1,14,297.36,298.45,4192.00,128.44,0.00,44.55,0.4455,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:33:21.750Z,"batch-detect yolocorner pcgaming n=179"
