t_ms,run_idx,sheet_idx,js_heap_used_mb,js_heap_total_mb,js_heap_limit_mb,wasm_heap_cv_mb,wasm_heap_yolo_mb,event_loop_lag_ms,cpu_load_proxy,platform,timestamp,session_label
0.1,1,0,212.82,213.59,4192.00,146.19,0.00,0.00,0.0000,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:37:49.342Z,"batch-detect cv pcgaming n=179"
114.9,1,0,212.82,213.59,4192.00,0.00,0.00,14.80,0.1480,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:37:49.342Z,"batch-detect cv pcgaming n=179"
306.4,1,1,255.19,256.15,4192.00,0.00,0.00,91.49,0.9149,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:37:49.342Z,"batch-detect cv pcgaming n=179"
499.8,1,2,297.55,298.46,4192.00,0.00,0.00,93.41,0.9341,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:37:49.342Z,"batch-detect cv pcgaming n=179"
699.0,1,3,339.91,340.77,4192.00,0.00,0.00,99.22,0.9922,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:37:49.342Z,"batch-detect cv pcgaming n=179"
900.9,1,4,382.29,383.08,4192.00,0.00,0.00,101.87,1.0187,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:37:49.342Z,"batch-detect cv pcgaming n=179"
1094.4,1,5,424.65,425.39,4192.00,0.00,0.00,93.53,0.9353,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:37:49.342Z,"batch-detect cv pcgaming n=179"
1285.0,1,6,467.01,467.95,4192.00,0.00,0.00,90.58,0.9058,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:37:49.342Z,"batch-detect cv pcgaming n=179"
1473.5,1,7,509.03,509.76,4192.00,0.00,0.00,88.56,0.8856,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:37:49.342Z,"batch-detect cv pcgaming n=179"
1674.6,1,8,551.39,552.32,4192.00,0.00,0.00,101.03,1.0103,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:37:49.342Z,"batch-detect cv pcgaming n=179"
1862.8,1,9,593.23,594.36,4192.00,0.00,0.00,88.23,0.8823,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:37:49.342Z,"batch-detect cv pcgaming n=179"
2049.3,1,10,85.57,86.65,4192.00,0.00,0.00,86.51,0.8651,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:37:49.342Z,"batch-detect cv pcgaming n=179"
2234.3,1,11,127.93,128.96,4192.00,0.00,0.00,85.04,0.8504,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:37:49.342Z,"batch-detect cv pcgaming n=179"
2429.2,1,12,170.29,171.27,4192.00,0.00,0.00,94.91,0.9491,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:37:49.342Z,"batch-detect cv pcgaming n=179"
2637.9,1,13,212.66,213.58,4192.00,0.00,0.00,108.71,1.0871,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:37:49.342Z,"batch-detect cv pcgaming n=179"
