t_ms,run_idx,sheet_idx,js_heap_used_mb,js_heap_total_mb,js_heap_limit_mb,wasm_heap_cv_mb,wasm_heap_yolo_mb,event_loop_lag_ms,cpu_load_proxy,platform,timestamp,session_label
0.1,1,0,212.80,213.59,4192.00,128.44,0.00,0.00,0.0000,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:38:36.747Z,"batch-detect yolocorner pcgaming n=179"
112.7,1,1,255.17,256.15,4192.00,128.44,0.00,12.63,0.1263,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:38:36.747Z,"batch-detect yolocorner pcgaming n=179"
236.5,1,3,339.90,340.77,4192.00,128.44,0.00,23.78,0.2378,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:38:36.747Z,"batch-detect yolocorner pcgaming n=179"
387.5,1,4,382.26,383.08,4192.00,128.44,0.00,51.04,0.5104,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:38:36.747Z,"batch-detect yolocorner pcgaming n=179"
518.7,1,6,466.98,467.95,4192.00,128.44,0.00,31.13,0.3113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:38:36.747Z,"batch-detect yolocorner pcgaming n=179"
674.8,1,7,509.01,509.76,4192.00,128.44,0.00,56.10,0.5610,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:38:36.747Z,"batch-detect yolocorner pcgaming n=179"
794.9,1,9,85.55,86.65,4192.00,128.44,0.00,20.16,0.2016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:38:36.747Z,"batch-detect yolocorner pcgaming n=179"
948.9,1,10,127.91,128.96,4192.00,128.44,0.00,53.97,0.5397,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:38:36.747Z,"batch-detect yolocorner pcgaming n=179"
1057.3,1,11,170.28,171.27,4192.00,128.44,0.00,8.38,0.0838,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:38:36.747Z,"batch-detect yolocorner pcgaming n=179"
1191.9,1,13,255.00,255.89,4192.00,128.44,0.00,34.67,0.3467,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-22T09:38:36.747Z,"batch-detect yolocorner pcgaming n=179"
