t_ms,cpu_pct,ram_mb
1005.6,4.70,106.86
2010.3,185.00,633.01
3012.5,193.30,814.14
4018.4,166.20,999.89
5020.1,191.90,663.27
6022.5,190.20,875.29
7024.0,179.40,1087.52
8025.3,171.70,664.78
9026.2,187.30,877.39
10029.4,179.10,1089.25
11029.9,178.00,592.61
12030.0,198.40,830.27
13030.4,170.20,1095.43
14039.2,182.80,597.95
15043.4,168.10,842.57
16043.7,160.90,1087.34
17044.0,201.50,551.08
18044.1,175.00,776.95
19044.3,203.10,1021.28
20044.8,157.70,1267.22
21045.3,182.70,699.94
22045.6,140.60,944.39
23045.9,154.60,1189.63
24046.5,165.50,654.61
25046.6,175.00,899.95
26046.8,173.40,1145.38
27047.3,176.50,589.93
28047.7,162.40,834.91
29048.5,145.20,1088.26
30049.0,148.40,1340.95
31049.6,134.30,753.92
32050.2,134.30,1005.04
33052.9,132.50,1205.52
34053.7,154.60,657.61
35054.0,167.10,858.35
36054.5,129.60,1127.02
37054.9,156.20,1327.34
38055.4,159.30,778.91
39055.7,148.40,978.69
40058.1,148.10,1198.28
41058.4,154.60,642.53
