t_ms,cpu_pct,ram_mb
1006.3,220.20,726.26
2006.9,248.30,674.65
3007.6,210.80,1096.39
4008.2,193.60,888.84
5008.9,182.70,1270.70
6009.2,235.90,933.09
7009.6,168.70,1265.99
8010.0,132.80,793.11
9010.5,109.30,1046.59
10011.1,135.90,1355.39
11011.5,107.80,840.40
12011.8,101.50,1097.69
13012.3,109.30,1289.60
14012.9,104.60,822.72
15013.3,93.70,1024.00
16013.9,132.70,1278.83
17014.4,107.80,831.52
18014.9,120.30,1028.79
19015.5,129.60,1274.07
20016.0,124.90,800.76
21016.2,71.90,1069.50
22016.4,107.80,1311.02
23017.0,117.10,774.78
24017.8,123.30,1125.82
25018.3,137.40,1390.17
26018.6,151.50,822.96
27019.1,110.90,1073.01
28019.6,121.80,1411.57
29020.1,107.80,878.07
30020.3,100.00,1125.89
31020.7,110.90,1412.67
32022.3,153.90,828.40
