t_ms,run_idx,sheet_idx,js_heap_used_mb,js_heap_total_mb,js_heap_limit_mb,wasm_heap_cv_mb,wasm_heap_yolo_mb,event_loop_lag_ms,cpu_load_proxy,platform,timestamp,session_label
0.0,1,0,213.34,214.10,4192.00,0.00,146.19,0.00,0.0000,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
101.4,1,0,213.34,214.10,4192.00,0.00,146.19,1.35,0.0135,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
202.0,1,0,213.34,214.10,4192.00,0.00,0.00,0.66,0.0066,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
385.6,1,1,255.71,256.41,4192.00,0.00,146.19,83.53,0.8353,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
549.2,1,1,255.71,256.41,4192.00,0.00,146.19,63.58,0.6358,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
650.8,1,1,255.71,256.41,4192.00,0.00,0.00,1.62,0.0162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
832.0,1,2,298.08,298.72,4192.00,0.00,146.19,81.18,0.8118,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
983.7,1,2,298.08,298.72,4192.00,0.00,146.19,51.76,0.5176,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
1086.1,1,2,298.08,298.72,4192.00,0.00,0.00,2.40,0.0240,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
1268.1,1,3,340.44,341.28,4192.00,0.00,146.19,81.96,0.8196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
1408.8,1,3,340.45,341.28,4192.00,0.00,146.19,40.71,0.4071,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
1511.3,1,3,340.45,341.28,4192.00,0.00,0.00,2.47,0.0247,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
1692.4,1,4,382.81,383.59,4192.00,0.00,146.19,81.14,0.8114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
1847.1,1,4,382.81,383.59,4192.00,0.00,146.19,54.71,0.5471,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
1948.6,1,4,382.82,383.59,4192.00,0.00,0.00,1.53,0.0153,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
2130.1,1,5,425.18,425.90,4192.00,0.00,146.19,81.49,0.8149,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
2269.9,1,5,425.18,425.90,4192.00,0.00,146.19,39.78,0.3978,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
2371.4,1,5,425.18,425.90,4192.00,0.00,0.00,1.53,0.0153,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
2554.5,1,6,467.55,468.21,4192.00,0.00,146.19,83.06,0.8306,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
2707.0,1,6,467.55,468.21,4192.00,0.00,146.19,52.48,0.5248,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
2809.0,1,6,467.55,468.21,4192.00,0.00,0.00,1.99,0.0199,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
2993.1,1,7,509.92,510.77,4192.00,0.00,146.19,84.12,0.8412,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
3154.2,1,7,509.92,510.77,4192.00,0.00,146.19,61.08,0.6108,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
3255.1,1,7,509.92,510.77,4192.00,0.00,0.00,0.95,0.0095,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
3436.9,1,8,552.29,553.08,4192.00,0.00,146.19,81.82,0.8182,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
3587.7,1,8,551.91,552.58,4192.00,0.00,146.19,50.75,0.5075,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
3706.0,1,8,551.91,552.58,4192.00,0.00,0.00,18.31,0.1831,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
3889.4,1,9,593.08,594.85,4192.00,0.00,146.19,83.37,0.8337,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:36:57.701Z,"batch-detect yolo vivobook_fixed n=179"
