t_ms,cpu_pct,ram_mb
1257.3,257.10,1993.63
2259.8,215.60,2047.46
3262.1,170.30,2107.75
4263.9,257.80,1876.22
5265.8,196.90,2155.98
6268.3,210.90,2523.06
7270.2,181.50,1933.78
8272.4,201.60,2026.18
9274.3,184.40,2162.71
10280.3,190.60,2209.10
11285.0,212.20,2266.04
12287.9,189.10,1972.79
13290.0,198.40,2027.94
14293.5,193.80,2081.21
15296.9,207.80,2130.99
16305.0,198.40,2206.34
17308.7,193.80,2266.09
18312.1,193.80,2312.49
19314.3,196.90,2372.37
20316.9,186.10,1965.40
21319.4,185.90,2023.79
22322.5,193.80,2067.72
23324.4,184.40,2111.60
24327.1,198.40,2155.45
25329.5,198.40,2216.27
26332.3,194.00,2281.01
27337.0,181.20,2325.63
28340.5,179.70,2368.99
29343.1,189.10,2410.46
30345.1,220.30,1967.18
31347.7,181.50,1982.46
32350.1,192.20,1984.42
33352.4,173.40,1989.89
34354.4,210.90,2019.46
35357.5,195.30,1986.05
36360.4,189.10,1712.23
37362.2,193.80,1615.93
38364.2,130.70,1579.67
39367.1,90.60,1605.17
40370.3,90.60,1605.18
41372.4,101.60,1619.73
42375.5,93.80,1596.87
43378.2,86.20,1605.34
44382.7,81.20,1605.38
45384.7,84.40,1603.16
46387.1,101.60,1603.94
47389.8,98.40,1639.91
48400.0,107.80,1696.36
49406.6,71.90,1684.34
50409.2,103.00,1684.60
51414.6,107.80,1686.00
52416.5,89.10,1655.30
53418.5,93.80,1687.42
54420.6,96.90,1687.66
55422.7,93.80,1687.02
56426.2,101.60,1687.50
57428.2,98.40,1656.03
58431.0,82.80,1683.82
59438.2,109.40,1683.93
60439.7,100.00,1683.93
61445.9,101.50,1684.06
62449.4,125.00,1673.20
63452.3,103.10,1677.85
64455.4,109.40,1684.62
65458.4,89.30,1684.16
66460.1,110.90,1684.09
67462.2,112.50,1684.24
68468.6,106.20,1654.62
69471.5,90.60,1653.06
70473.3,106.10,1657.69
71476.3,100.00,1686.27
72481.2,100.00,1686.58
73482.8,82.80,1687.00
74485.5,106.20,1687.43
75488.1,84.60,1656.16
76491.1,78.10,1687.77
77493.7,93.80,1688.12
78496.4,84.40,1688.17
79499.1,107.80,1694.86
80501.0,85.90,1680.84
81505.0,100.10,1688.58
82508.8,90.60,1688.18
83510.4,100.00,1688.29
84512.7,112.50,1656.48
85514.4,85.90,1688.36
86517.0,109.40,1688.72
87518.8,85.90,1688.58
88520.4,115.30,1712.89
89522.2,104.70,1657.79
90525.0,92.20,1689.02
91529.0,95.30,1689.16
92531.5,96.90,1740.29
93533.6,113.80,1717.58
94537.3,101.60,1709.20
95539.9,101.60,1733.91
96542.3,98.40,1691.96
97547.5,98.40,1692.15
98549.7,89.10,1689.05
99551.9,106.20,1660.89
100553.6,89.10,1715.97
101559.3,87.50,1689.39
102561.5,79.70,1739.15
103563.2,95.30,1693.05
104565.3,106.20,1693.00
105567.1,98.40,1725.27
106569.6,82.80,1693.08
107574.8,104.70,1693.03
108576.5,101.60,1725.04
109579.7,107.90,1746.45
110582.7,101.60,1693.64
111587.7,90.60,1694.17
112589.5,92.20,1691.00
113592.1,75.00,1740.80
114595.3,107.80,1701.72
115598.5,84.60,1727.51
116603.8,95.30,1745.42
117605.6,89.10,1735.16
118609.5,109.40,1736.20
119611.9,96.90,1751.40
120614.1,80.00,1736.23
121618.6,82.80,1736.33
122622.1,98.40,1732.31
123623.9,87.50,1783.89
124626.2,100.00,1702.96
125628.3,93.90,1754.59
126632.3,87.50,1787.42
127635.4,89.10,1735.84
128637.8,115.60,1754.76
129639.9,92.20,1784.58
130643.6,106.20,1736.36
131645.5,100.00,1736.45
132648.5,93.80,1752.00
133654.0,98.40,1736.80
134658.4,71.90,1737.10
135661.5,100.00,1733.89
136663.5,104.70,1785.83
137665.5,96.90,1724.52
138668.6,92.20,1717.60
139672.8,101.60,1770.18
140676.0,93.90,1722.26
141679.1,93.80,1741.05
142680.8,82.80,1770.56
143688.1,90.60,1722.61
144690.3,96.90,1722.69
145692.2,87.70,1719.20
146695.2,95.30,1695.83
147697.4,79.70,1744.82
148702.5,96.90,1719.15
149705.3,89.30,1770.74
150709.4,110.90,1713.74
151712.5,85.90,1741.69
152717.8,98.40,1771.15
153721.2,82.80,1723.62
154723.8,90.70,1723.66
155726.1,81.20,1720.27
156728.7,100.00,1674.63
157731.2,67.20,1714.48
158732.3,3.10,1714.48
