t_ms,run_idx,sheet_idx,js_heap_used_mb,js_heap_total_mb,js_heap_limit_mb,wasm_heap_cv_mb,wasm_heap_yolo_mb,event_loop_lag_ms,cpu_load_proxy,platform,timestamp,session_label
0.2,1,0,212.55,213.83,4192.00,0.00,146.19,0.00,0.0000,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:27:25.661Z,"batch-detect yolo vivobook_fixed n=179"
114.7,1,0,212.56,213.83,4192.00,0.00,146.19,14.49,0.1449,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:27:25.661Z,"batch-detect yolo vivobook_fixed n=179"
293.2,1,0,212.56,213.83,4192.00,0.00,0.00,78.50,0.7850,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:27:25.661Z,"batch-detect yolo vivobook_fixed n=179"
474.5,1,0,212.56,213.83,4192.00,0.00,0.00,81.28,0.8128,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:27:25.661Z,"batch-detect yolo vivobook_fixed n=179"
656.6,1,1,254.93,256.14,4192.00,0.00,146.19,82.07,0.8207,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:27:25.661Z,"batch-detect yolo vivobook_fixed n=179"
759.9,1,1,254.93,256.14,4192.00,0.00,146.19,3.38,0.0338,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:27:25.661Z,"batch-detect yolo vivobook_fixed n=179"
891.2,1,1,254.94,256.14,4192.00,0.00,0.00,31.25,0.3125,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:27:25.661Z,"batch-detect yolo vivobook_fixed n=179"
1074.2,1,1,254.94,256.14,4192.00,0.00,0.00,83.07,0.8307,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:27:25.661Z,"batch-detect yolo vivobook_fixed n=179"
1255.9,1,2,297.31,298.70,4192.00,0.00,146.19,81.71,0.8171,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:27:25.661Z,"batch-detect yolo vivobook_fixed n=179"
1400.0,1,2,297.31,298.70,4192.00,0.00,0.00,44.07,0.4407,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:27:25.661Z,"batch-detect yolo vivobook_fixed n=179"
1581.3,1,2,297.31,298.70,4192.00,0.00,0.00,81.24,0.8124,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:27:25.661Z,"batch-detect yolo vivobook_fixed n=179"
