t_ms,run_idx,sheet_idx,js_heap_used_mb,js_heap_total_mb,js_heap_limit_mb,wasm_heap_cv_mb,wasm_heap_yolo_mb,event_loop_lag_ms,cpu_load_proxy,platform,timestamp,session_label
0.0,1,0,215.37,216.91,4192.00,128.44,0.00,0.00,0.0000,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-18T22:38:23.258Z,"batch-detect yolocorner vivobook_fixed n=179"
122.1,1,0,215.37,216.91,4192.00,0.00,0.00,22.02,0.2202,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-18T22:38:23.258Z,"batch-detect yolocorner vivobook_fixed n=179"
325.2,1,0,215.37,216.91,4192.00,128.44,0.00,103.09,1.0309,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-18T22:38:23.258Z,"batch-detect yolocorner vivobook_fixed n=179"
433.5,1,0,215.38,216.91,4192.00,0.00,0.00,8.34,0.0834,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-18T22:38:23.258Z,"batch-detect yolocorner vivobook_fixed n=179"
637.2,1,0,215.38,216.91,4192.00,0.00,0.00,103.74,1.0374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-18T22:38:23.258Z,"batch-detect yolocorner vivobook_fixed n=179"
833.7,1,1,257.74,259.22,4192.00,128.44,0.00,96.50,0.9650,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-18T22:38:23.258Z,"batch-detect yolocorner vivobook_fixed n=179"
950.0,1,1,257.74,259.22,4192.00,0.00,0.00,16.30,0.1630,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-18T22:38:23.258Z,"batch-detect yolocorner vivobook_fixed n=179"
1150.3,1,1,257.74,259.22,4192.00,0.00,0.00,100.21,1.0021,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-18T22:38:23.258Z,"batch-detect yolocorner vivobook_fixed n=179"
1351.4,1,1,257.74,259.22,4192.00,0.00,0.00,101.17,1.0117,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-18T22:38:23.258Z,"batch-detect yolocorner vivobook_fixed n=179"
1554.4,1,2,300.10,301.78,4192.00,128.44,0.00,102.93,1.0293,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-18T22:38:23.258Z,"batch-detect yolocorner vivobook_fixed n=179"
