t_ms,cpu_pct,ram_mb
1071.1,89.20,1708.34
2072.3,215.60,1760.50
3074.4,106.20,1481.96
4076.9,96.90,1618.87
5078.6,56.20,1644.18
6080.8,98.40,1723.14
7082.1,89.10,1760.44
8083.2,84.40,1803.40
9084.3,100.00,1874.80
10085.7,73.90,1926.65
11087.0,87.50,1974.03
12088.3,103.10,2027.91
13089.6,68.80,2088.41
14091.0,60.90,2130.02
15092.8,96.90,1593.66
16094.1,103.10,1636.70
17095.7,84.40,1717.64
18096.8,117.20,1756.73
19097.8,96.90,1878.12
20099.1,112.50,1906.72
21100.6,96.90,1972.02
22101.8,109.40,2056.86
23104.8,107.80,2102.71
24106.2,115.60,2187.55
25107.7,134.40,1549.60
26108.8,89.10,1608.05
27110.1,60.90,1675.79
28112.0,89.10,1717.47
29113.5,84.40,1759.91
30114.7,81.20,1817.93
31115.9,78.10,1888.69
32117.4,98.40,1931.48
33118.5,101.60,1545.36
34121.6,62.50,1587.73
35123.2,110.90,1587.73
36124.6,89.10,1562.50
37126.3,79.70,1588.05
38127.7,78.10,1582.79
39129.0,78.10,1584.61
40130.1,78.10,1585.13
41131.9,75.00,1582.97
42133.0,64.70,1579.06
43134.0,98.40,1581.32
44135.5,106.20,1645.62
45137.6,104.70,1634.82
46139.1,85.90,1637.44
47140.2,68.80,1637.77
48141.5,89.10,1666.15
49142.5,98.40,1666.60
50144.0,104.70,1666.60
51144.9,112.50,1638.36
52146.1,92.20,1660.99
53163.8,78.80,1670.69
54166.4,112.50,1700.41
55167.7,96.90,1667.34
56168.7,106.20,1667.41
57170.1,107.80,1719.56
58171.8,79.70,1671.48
59172.8,100.00,1672.04
60174.3,106.20,1685.32
61175.9,68.80,1719.96
62177.5,82.80,1672.40
63178.6,60.90,1672.69
64179.6,93.80,1686.65
65181.6,82.80,1673.17
66183.2,112.50,1673.84
67184.6,126.60,1676.72
68186.1,73.40,1642.66
69187.9,67.20,1712.38
70189.8,75.00,1670.79
71192.7,101.60,1719.92
72194.1,92.20,1643.09
73195.3,93.80,1671.83
74197.2,82.80,1668.41
75198.8,100.00,1668.46
76199.7,129.70,1671.84
77200.8,100.00,1690.16
78202.3,67.20,1686.87
79203.8,73.40,1673.17
80206.3,87.50,1673.74
81207.4,107.80,1688.10
82214.0,66.20,1642.79
83219.7,68.80,1682.55
84220.6,90.60,1672.30
85221.5,67.20,1722.14
86223.0,59.40,1676.35
87224.5,85.90,1676.61
88226.0,104.60,1690.75
89227.7,73.40,1644.85
90233.0,84.40,1676.68
91234.5,84.40,1673.33
92235.3,65.60,1722.95
93240.7,73.80,1676.63
94243.1,68.80,1676.93
95245.3,109.40,1673.41
96246.5,115.60,1645.18
97247.8,81.20,1677.30
98249.1,92.20,1720.09
99250.5,93.80,1678.01
100252.3,109.40,1708.93
101254.0,68.80,1724.42
102255.2,95.30,1685.53
103256.6,83.10,1674.79
104259.0,89.10,1724.71
105260.9,112.50,1686.34
106262.3,89.20,1675.39
107263.2,64.10,1725.17
108268.8,98.40,1679.04
109277.1,85.90,1697.01
110278.1,73.40,1725.51
111280.3,70.30,1710.01
112281.3,103.10,1719.66
113282.7,93.80,1766.16
114284.6,89.10,1686.97
115285.5,81.20,1719.99
116286.3,92.20,1716.55
117289.2,110.80,1718.07
118290.8,85.90,1718.96
119291.6,112.50,1753.12
120292.8,73.40,1686.31
121300.4,75.00,1719.33
122301.7,100.00,1716.03
123302.8,100.00,1705.90
124305.1,90.60,1720.16
125306.3,103.10,1759.25
126307.5,85.90,1687.53
127308.8,67.20,1728.77
128310.3,101.60,1717.11
129311.7,84.40,1768.82
130313.3,70.30,1720.86
131314.2,112.50,1739.83
132315.7,70.70,1736.50
133320.5,92.20,1720.93
134324.8,98.40,1721.06
135326.5,95.30,1769.39
136329.2,84.40,1721.49
137330.0,90.60,1721.60
138331.0,109.40,1729.88
139332.5,84.40,1721.95
140333.6,101.60,1722.01
208889.9,0.90,1718.31
209893.0,70.40,1737.89
210896.2,70.30,1815.59
211897.2,92.20,1815.57
212898.2,101.40,1815.50
213898.8,98.40,1815.50
214899.3,98.50,1815.56
215900.5,96.90,1815.56
216902.2,93.80,1815.56
217903.8,100.00,1764.54
218905.6,96.90,1763.98
219907.3,93.80,1763.98
220908.4,101.60,1763.98
221909.5,100.00,1763.98
222910.8,104.70,1763.98
223911.8,100.00,1763.98
224913.1,95.40,1763.98
225914.2,103.10,1763.98
226915.4,95.30,1763.98
227916.7,96.90,1763.98
228917.9,103.20,1764.12
229918.9,101.60,1764.12
230920.3,96.90,1764.12
231921.4,103.10,1764.12
232922.8,96.90,1764.19
233923.8,98.40,1764.20
234925.5,101.60,1764.20
235926.5,96.90,1764.20
236927.8,95.30,1764.20
237929.0,100.00,1764.20
238930.4,96.90,1764.20
239932.3,95.30,1764.23
240933.3,103.10,1764.70
241935.2,100.00,1764.70
242936.7,101.60,1764.62
243938.0,100.00,1764.62
244939.3,95.30,1764.62
245940.5,101.60,1764.66
246941.8,98.40,1764.66
247943.0,98.40,1764.73
248944.6,98.40,1764.73
249945.9,98.40,1764.73
250947.0,98.40,1764.73
251948.3,107.80,1764.73
252949.6,100.00,1764.73
253950.7,98.40,1764.74
254952.5,100.00,1764.74
255954.9,95.30,1764.74
256955.8,98.40,1764.75
257958.4,97.00,1764.74
258964.9,96.90,1764.74
259965.6,98.40,1764.75
260966.1,85.90,1764.75
261968.4,96.90,1764.75
262969.9,98.40,1764.76
263971.9,101.60,1764.83
264973.1,93.80,1764.83
265974.8,100.00,1764.83
266976.4,93.80,1764.84
267979.3,98.40,1764.86
268985.7,96.90,1764.86
269990.0,96.90,1764.89
270992.9,100.00,1765.36
271994.9,96.90,1765.36
272997.3,98.40,1765.31
273999.7,96.90,1765.32
275002.0,92.20,1765.32
276004.0,100.00,1765.34
277006.1,98.40,1765.35
278008.0,93.90,1765.35
279010.2,96.90,1765.42
280013.1,92.20,1765.42
281015.1,95.30,1765.42
282016.6,98.40,1765.48
283018.4,93.80,1766.53
284021.2,95.30,1766.54
285023.5,92.30,1766.54
286025.7,89.10,1766.54
287027.7,92.20,1766.54
288029.3,93.70,1766.71
289031.5,92.20,1766.71
290034.3,98.40,1766.71
291037.3,98.40,1766.72
292039.7,93.90,1766.73
293042.5,100.00,1766.73
294044.4,92.20,1766.80
295046.2,90.60,1766.80
296048.1,85.90,1766.80
297051.2,92.20,1766.81
298053.1,90.60,1766.81
299055.1,92.30,1766.81
300056.9,98.40,1767.86
301059.4,90.60,1766.61
302061.4,93.80,1766.62
303063.4,95.30,1766.56
304067.0,96.90,1766.57
305069.1,90.70,1766.57
306070.8,93.80,1766.57
307072.8,90.60,1766.58
308076.4,92.20,1766.58
309078.0,93.80,1766.65
310080.5,87.50,1766.65
311083.1,81.20,1766.66
312085.6,95.40,1766.66
313088.4,100.00,1766.67
314090.2,98.40,1766.68
315091.9,103.10,1766.68
316095.3,89.10,1766.68
317098.0,93.80,1766.69
318099.9,96.90,1766.69
319102.1,98.40,1766.69
320105.2,98.40,1766.70
321109.0,93.80,1766.70
322110.7,90.60,1766.71
323112.7,96.90,1766.77
324114.6,86.10,1766.77
325117.4,100.00,1766.78
326119.5,89.10,1766.79
327122.4,93.80,1766.79
328125.0,92.20,1766.79
329129.1,100.20,1766.82
330131.9,98.50,1766.82
331136.2,96.90,1766.63
332140.4,89.10,1766.64
333142.0,92.20,1766.58
334144.7,101.60,1766.58
335147.5,93.80,1766.59
336149.1,98.40,1766.59
337152.0,95.30,1766.59
338154.8,93.80,1766.66
339159.3,89.10,1766.66
340161.5,89.10,1766.67
341164.3,83.10,1766.67
342167.6,89.10,1766.67
343169.5,93.80,1766.71
344173.9,98.40,1766.71
345176.2,93.80,1766.72
346178.0,86.10,1766.73
347181.2,103.10,1766.73
348183.0,96.90,1766.76
349187.2,95.30,1766.76
350190.1,85.90,1766.77
351192.1,87.50,1766.77
352194.6,95.30,1766.77
353198.1,98.40,1766.78
354200.3,96.90,1766.85
355202.1,100.00,1766.85
356204.2,93.80,1766.86
357207.4,92.20,1766.83
358209.8,80.00,1766.84
359211.7,98.40,1766.86
360213.5,96.90,1766.86
361216.1,90.60,1767.25
362218.2,95.30,1767.25
363220.1,96.90,1767.19
364222.5,93.80,1767.20
365224.9,98.40,1767.20
366226.8,89.20,1767.21
367228.5,96.90,1767.22
368231.9,95.30,1767.22
369233.7,96.90,1767.29
370236.7,95.30,1767.29
371239.1,95.30,1767.30
372241.1,80.00,1767.30
373244.0,93.80,1767.30
374247.0,92.20,1767.30
375249.3,92.20,1767.30
376251.1,103.10,1767.31
377252.7,100.00,1767.32
378254.7,98.40,1767.32
379256.7,97.00,1767.32
380258.9,92.20,1767.33
381260.5,92.20,1767.33
382263.1,96.90,1767.33
383264.7,92.20,1767.34
384266.3,100.00,1767.41
385269.1,84.40,1767.41
386271.2,93.80,1767.41
