t_ms,cpu_pct,ram_mb
1066.2,43.30,1760.55
2070.5,154.70,1718.79
3071.5,123.60,1835.78
4076.5,118.80,1879.76
5077.3,142.20,1945.41
6077.9,170.30,2078.64
7078.7,151.60,2136.70
8081.4,110.70,1693.67
9082.9,159.30,1794.93
10084.1,120.40,1905.62
11086.2,123.40,1964.07
12088.1,134.40,2071.70
13090.1,146.90,2159.78
14090.8,139.10,2244.78
15091.9,123.40,1694.71
16092.9,146.90,1777.52
17094.4,153.10,1864.32
18095.1,111.00,1940.54
19096.0,171.90,1983.12
20097.3,116.90,2049.79
21107.4,200.10,2113.91
22123.2,140.60,2250.63
23124.5,129.70,1585.43
24126.0,143.80,1692.59
25126.7,145.40,1778.73
26127.7,159.40,1906.88
27128.5,127.60,2074.61
28129.6,128.20,2130.59
29136.0,110.90,2242.42
30166.3,140.90,2334.20
31168.6,125.00,1838.59
32169.4,103.10,1863.63
33170.0,110.90,1951.84
34178.3,103.00,2088.77
35182.7,115.60,2215.61
36183.6,109.40,2281.07
37184.6,142.20,2378.44
38185.3,118.80,1696.72
39186.3,142.20,1779.74
40189.2,134.40,1881.91
41190.2,125.00,1988.12
42190.7,134.30,2085.48
43191.6,114.00,2182.99
44192.4,126.60,2275.33
45193.4,151.60,2373.05
46194.1,153.20,1724.65
47195.6,107.80,1798.42
48196.9,114.00,1933.89
49200.0,104.70,1999.27
50204.6,128.20,2097.55
51206.1,118.50,2229.54
52207.3,114.00,2370.88
53207.9,126.60,2464.55
54209.2,109.40,1757.93
55210.4,109.40,1856.67
56211.1,153.20,1953.86
57212.1,112.50,2165.80
58214.4,120.30,2199.07
59215.9,136.00,2375.05
60216.8,84.40,2433.40
61217.8,154.70,1709.14
62218.6,139.10,1840.03
63219.6,103.10,1939.96
64220.2,115.60,2037.99
65220.9,132.80,2136.53
66221.6,127.70,2295.80
67223.9,134.40,2359.41
68225.2,93.80,2461.80
69229.6,139.10,1818.92
70234.7,115.60,1837.91
71236.7,137.50,1810.16
72241.6,98.50,1803.07
73247.5,100.00,1804.15
74256.8,110.70,1805.82
75268.2,123.50,1806.66
76269.0,100.00,1806.77
77269.5,110.70,1805.02
78275.2,131.20,1805.30
79277.0,112.50,1805.39
80278.5,104.70,1810.59
81279.1,106.20,1806.31
82279.7,112.50,1809.02
83280.8,112.50,1809.16
84281.5,110.90,1809.21
85282.3,100.00,1805.94
86283.2,129.70,1807.14
87283.7,121.60,1644.17
88287.1,121.90,1714.39
89288.9,121.90,1701.15
90292.2,125.00,1682.41
91292.8,68.80,1683.13
92293.6,0.00,1683.13
