t_ms,cpu_pct,ram_mb
1027.6,129.70,869.86
2028.8,228.10,1100.96
3029.7,212.50,1124.54
4030.3,195.30,1264.50
5030.8,168.80,1387.18
6031.3,215.60,981.89
7032.7,231.20,1110.86
8034.2,179.70,1237.97
9035.4,268.80,1361.33
10036.5,178.40,1450.12
11037.7,214.10,1535.17
12038.8,220.30,1036.85
13039.4,245.30,1155.60
14040.0,312.50,1237.00
15041.8,267.20,1368.35
16042.7,222.00,1454.02
17043.1,243.80,1581.76
18044.0,225.00,978.16
19044.9,204.70,1105.96
20045.7,228.10,1210.85
21046.7,253.10,1314.69
22047.7,218.80,1422.04
23048.4,217.20,1535.93
24049.6,293.80,1611.20
25051.4,198.40,951.77
26055.3,193.80,1097.76
27055.8,156.20,1195.86
28057.0,246.90,1317.88
29058.3,220.30,1435.06
30059.2,209.40,1583.20
31060.8,192.20,1680.39
32062.5,248.40,1045.88
33062.9,250.00,1142.14
34063.8,185.90,1288.21
35066.3,232.50,1385.82
36072.9,198.40,1482.98
37074.2,162.50,1531.93
38075.3,203.10,1628.39
39077.5,200.00,1677.20
40080.1,170.30,1031.67
41084.5,170.70,1080.33
42088.9,151.60,1141.41
43090.0,190.60,1190.94
44091.5,156.20,1289.17
45093.6,195.30,1337.59
46095.2,195.30,1434.44
47096.6,175.00,1483.72
48098.7,179.90,996.57
49100.3,217.20,996.63
50101.6,139.10,996.59
51103.5,223.40,1042.92
52105.8,159.40,998.64
53106.9,214.10,1019.84
54109.4,162.50,999.77
55110.8,189.10,1016.05
56112.2,164.10,999.91
57113.6,225.00,1033.32
58115.6,150.90,996.82
59116.4,196.90,996.95
60117.1,234.40,961.32
61118.0,195.40,1012.66
62120.1,135.90,1006.97
63121.4,173.40,1003.43
64122.6,201.60,967.97
65124.1,164.10,1004.10
66126.5,215.60,1007.60
67127.7,153.10,976.19
68129.0,143.80,1010.78
69130.8,135.30,1010.86
70132.3,204.70,1010.79
71133.2,159.40,1011.00
72133.9,165.60,1011.15
73134.8,223.40,1011.72
74136.2,182.80,1012.26
75136.7,171.90,1012.38
76138.2,137.50,1007.20
77139.4,182.80,1012.84
78140.5,162.50,1013.16
79140.9,157.80,1013.96
80141.7,182.80,1013.88
81142.5,192.20,1014.13
82143.4,176.60,1014.59
83143.9,206.20,1014.91
84145.2,175.00,1017.50
85145.5,228.10,1028.52
86146.0,144.70,963.67
