t_ms,cpu_pct,ram_mb
1031.7,81.20,1037.68
2032.6,139.10,1196.70
3033.3,160.90,1248.24
4035.2,134.40,1219.47
5036.8,156.20,1260.09
6037.6,176.60,1280.50
7038.4,146.90,1298.26
8039.1,162.50,1200.21
9040.4,156.20,1200.43
10041.1,148.40,1254.73
11041.5,174.00,1251.39
12042.3,134.40,1298.67
13042.8,190.60,1260.40
14043.4,131.20,1260.51
15045.5,137.50,1298.66
16046.8,179.70,1255.25
17047.4,140.60,1299.21
18048.2,175.00,1255.70
19048.7,137.50,1256.17
20049.2,135.90,1300.82
21049.6,170.30,1256.71
22050.1,139.10,1301.58
23050.8,187.50,1202.18
24051.4,126.60,1273.95
25052.2,181.20,1248.77
26053.8,137.50,1259.53
27054.8,145.40,1304.82
28055.5,193.80,1252.18
29056.5,125.00,1297.54
30057.1,212.20,1274.19
31057.7,118.80,1253.36
32058.1,162.50,1298.19
33058.7,146.90,1252.38
34059.3,134.40,1252.52
35059.8,193.80,1297.34
36060.5,143.80,1253.06
37061.3,135.90,1253.60
38061.7,114.10,1248.59
39062.3,195.30,1290.96
40063.0,179.70,1285.41
41063.7,129.70,1240.14
42064.9,128.10,1240.64
43066.0,135.90,1276.63
44066.9,164.10,1240.76
45067.7,170.30,1221.80
46069.0,139.10,1237.76
47069.9,157.80,1239.11
48071.6,137.50,1294.03
49072.6,147.60,1313.64
50073.8,229.70,1266.79
51075.2,118.80,1238.07
52075.9,157.80,1239.79
53076.3,178.10,1309.16
54077.2,185.90,1318.49
55078.2,164.10,1320.47
56078.8,151.60,1249.11
57079.9,165.60,1249.26
58081.0,168.80,1319.00
59081.7,140.60,1319.68
60082.3,154.70,1274.24
61083.2,200.00,1290.14
62085.0,173.40,1300.11
63086.3,140.60,1342.57
64087.2,150.00,1342.41
65088.3,163.20,1411.79
66090.7,164.10,1407.80
67093.5,212.50,1324.38
68094.6,112.50,1325.56
69095.4,148.40,1308.54
70096.9,153.10,1308.66
71100.4,207.80,1250.07
72101.3,120.30,1161.36
73102.3,173.40,1223.21
74102.8,148.40,1239.04
75103.8,114.10,1238.62
76104.1,161.50,1238.79
77104.9,137.50,1282.34
78105.9,121.90,1397.38
79108.0,181.20,1394.52
80108.8,167.20,1302.62
81110.6,160.90,1272.52
82111.7,126.60,1239.75
83112.8,170.30,1239.59
84114.3,132.80,1239.89
85115.1,192.20,1291.20
86115.5,148.40,1239.88
87116.3,170.30,1178.86
88116.8,104.70,1328.75
89117.2,132.80,1311.06
90118.6,150.00,1240.96
91119.6,178.60,1221.75
92120.7,190.60,1240.52
93121.8,146.90,1240.61
94122.7,178.20,1221.44
95124.1,115.60,1241.21
96125.1,162.50,1241.14
97127.1,140.60,1222.03
98128.5,162.50,1221.92
99129.3,179.70,1293.52
100130.8,107.80,1401.87
101131.5,159.40,1387.93
102132.2,126.60,1241.52
103133.0,146.90,1242.02
104133.3,123.40,1293.61
105134.0,145.30,1312.90
106134.6,164.60,1312.78
107137.0,157.80,1180.50
108138.2,178.10,1190.73
109139.7,179.70,1242.05
110140.6,132.80,1335.42
111142.0,114.10,1360.84
112143.4,145.30,1417.49
113143.9,135.90,1417.64
114144.5,178.10,1317.61
115145.4,162.50,1417.70
116146.4,153.10,1339.43
117147.3,114.10,1285.00
118148.1,120.30,1247.57
119149.0,134.40,1323.14
120149.4,151.60,1323.48
121150.5,107.80,1446.52
122151.3,163.00,1248.33
123152.1,114.10,1267.15
124152.9,123.40,1367.85
125153.6,128.10,1519.42
126154.5,167.20,1342.57
127155.5,107.80,1342.60
128156.7,162.50,1314.27
129157.2,109.40,1341.45
130157.8,107.80,1248.84
131159.3,139.10,1287.93
132160.3,129.70,1324.11
133161.6,128.10,1324.24
134162.8,253.10,1262.20
135163.5,201.60,1329.52
136164.1,106.20,1343.81
137165.3,114.10,1250.05
138166.6,158.60,1250.20
139167.3,107.80,1344.14
140168.6,173.40,1344.37
141169.8,140.60,1344.45
142171.6,162.50,1344.45
143172.0,117.20,1417.35
144172.8,154.70,1318.93
145173.9,125.00,1344.13
146175.9,117.20,1344.37
147177.1,123.40,1325.87
148177.6,168.80,1199.21
149178.3,104.70,1251.57
150179.0,117.20,1327.05
151179.5,129.70,1268.86
152179.9,125.00,1170.27
