t_ms,cpu_pct,ram_mb
1246.6,66.20,1103.75
2249.6,21.90,1087.15
3255.8,39.90,1141.34
4261.6,28.20,1189.17
5274.9,136.90,1313.41
6363.5,85.50,1227.96
7365.5,159.40,1391.56
8421.2,76.50,1397.74
9431.6,45.30,1440.12
10447.2,47.70,1438.58
11449.9,32.30,1496.94
12474.8,46.10,1498.34
13476.2,42.20,1544.17
14479.0,109.20,1542.05
15480.4,120.30,1628.21
16480.8,164.10,1694.66
17482.9,123.40,1756.27
18485.1,157.80,1790.21
19485.8,121.90,1892.92
20491.1,107.80,1462.31
21492.2,123.40,1508.15
22493.4,90.60,1591.56
23494.0,107.80,1634.78
24494.8,133.90,1754.95
25495.7,70.30,1848.46
26496.2,95.40,1910.95
27499.1,76.60,1975.95
28499.6,126.60,1445.72
29500.3,112.50,1502.32
30501.2,134.40,1587.17
31501.9,79.70,1680.82
32502.6,115.60,1699.80
33505.2,79.70,1765.01
34507.2,115.70,1827.79
35511.8,118.40,1935.30
36513.0,118.80,2020.22
37513.6,109.40,1426.89
38515.0,90.70,1427.21
39515.6,107.80,1424.48
40516.8,82.80,1428.61
41517.5,104.70,1406.30
42518.3,96.90,1377.94
43519.0,128.10,1422.45
44519.8,101.60,1471.39
45520.5,129.70,1542.90
46521.6,80.00,1472.29
47528.1,128.10,1431.89
48531.6,110.90,1460.21
49539.0,90.60,1493.75
50541.6,67.70,1516.88
51542.7,115.60,1469.17
52543.8,114.10,1440.30
53544.4,84.40,1440.40
54546.0,121.90,1473.03
55548.0,85.90,1439.21
56548.7,101.60,1399.82
57551.0,98.40,1488.44
58551.7,104.70,1413.77
59553.2,54.70,1543.26
60554.0,134.40,1466.99
61554.8,92.20,1544.24
62555.5,112.20,1506.99
63560.7,112.50,1544.34
64561.5,104.70,1398.61
65562.2,101.60,1516.88
66563.2,81.20,1439.95
67566.4,70.30,1474.85
68568.1,98.40,1469.24
69569.0,150.00,1477.43
70570.6,93.90,1482.46
71586.7,81.50,1362.95
72595.2,82.80,1363.40
73596.4,114.10,1326.71
74597.1,76.60,1333.87
75597.8,73.50,1405.43
76599.6,137.50,1279.49
77602.6,121.50,1328.86
78604.4,115.70,1287.23
79605.5,92.20,1293.61
80607.6,137.50,1217.08
81608.7,57.80,1224.98
82610.8,85.90,1302.24
83611.5,96.90,1289.30
84612.3,154.70,1273.06
85614.9,87.50,1235.29
86615.6,93.80,1229.30
87616.3,154.70,1138.93
88617.2,115.70,1179.38
89618.3,84.40,1179.51
90618.9,95.30,1191.61
91623.8,135.40,1264.77
92625.6,78.40,1247.42
93636.0,98.40,1181.15
94636.9,73.50,1183.61
95637.9,131.30,1141.73
96639.5,70.30,1183.62
97644.0,73.50,1216.18
98644.9,125.00,1141.24
99645.5,104.70,1229.52
100647.1,84.40,1249.48
101648.1,107.80,1168.22
102648.9,78.20,1244.38
103649.7,66.10,1189.09
104652.8,137.50,1232.49
105654.3,64.10,1224.20
106657.8,101.60,1200.62
107658.8,93.80,1281.88
108659.8,65.60,1244.38
109660.7,107.80,1225.53
110662.1,20.40,1204.52
111664.4,81.20,1205.25
112665.4,48.40,1123.91
113665.9,89.10,1124.08
114666.4,9.20,1167.79
115667.1,1.60,1167.82
116667.8,104.70,1124.05
117668.2,67.20,1205.50
118669.8,90.60,1205.53
119671.3,110.90,1121.30
120672.4,73.40,1203.59
121673.0,107.80,1198.88
122673.7,87.50,1141.27
123676.7,123.40,1255.90
124679.2,96.90,1220.91
125680.0,70.30,1246.02
126681.7,143.00,1292.19
127682.8,64.10,1169.77
128685.9,84.40,1156.75
129687.8,109.40,1203.49
130689.0,107.80,1162.48
131690.0,46.90,1235.34
132690.8,118.80,1280.23
133692.1,62.50,1280.23
134698.0,141.60,1123.94
135702.3,90.60,1203.29
136703.3,76.60,1204.00
137706.5,100.00,1122.93
138707.3,103.20,1205.45
139708.2,85.90,1206.00
140709.0,29.70,1124.82
