t_ms,cpu_pct,ram_mb
1074.4,3.10,1157.97
2075.6,0.00,1158.02
3076.5,10.90,1187.89
4077.7,65.60,1323.45
5078.5,273.70,1362.44
6079.2,0.00,1362.45
7080.1,7.80,1423.77
8081.4,150.00,1390.60
9082.2,154.70,1581.21
10083.3,79.70,1629.07
11085.1,85.90,1679.30
12086.0,87.50,1760.05
13086.9,87.50,1847.34
14087.8,114.10,1946.24
15088.7,84.40,1996.05
16089.6,89.10,2076.30
17090.7,73.40,1612.51
18091.9,87.50,1661.86
19093.7,100.00,1741.39
20094.7,66.20,1784.84
21095.9,57.80,1833.26
22097.3,85.90,1912.31
23098.3,85.90,1955.28
24099.5,73.40,2040.16
25101.6,115.60,2088.83
26103.3,101.60,2167.70
27105.3,93.80,1618.34
28106.0,104.70,1666.66
29107.0,68.80,1745.67
30108.0,57.80,1788.09
31108.9,70.30,1837.26
32110.4,89.20,1896.88
33111.7,65.70,1939.23
34112.6,85.90,2010.32
35113.7,111.00,1600.82
36114.7,75.00,1599.39
37115.4,70.30,1563.17
38116.6,100.00,1602.33
39117.5,59.40,1602.71
40118.5,90.70,1566.68
41123.4,115.60,1603.50
42124.6,78.10,1603.78
43125.4,70.30,1603.79
44126.5,81.50,1560.87
45128.9,90.60,1597.30
46129.7,65.60,1648.03
47130.6,81.20,1598.02
48131.7,85.90,1619.33
49133.0,90.60,1651.64
50134.0,93.80,1619.82
51136.0,73.40,1651.63
52139.7,117.20,1601.93
53141.0,60.00,1620.13
54142.7,70.30,1652.04
55144.1,104.70,1701.01
56145.0,62.50,1602.62
57146.4,56.20,1687.71
58147.8,96.90,1703.28
59148.5,59.40,1635.21
60149.3,67.20,1682.36
61150.6,112.50,1716.92
62151.7,57.80,1667.46
63152.8,78.10,1667.86
64153.6,104.70,1664.55
65154.2,62.50,1664.68
66155.1,82.80,1665.47
67156.2,93.80,1645.63
68158.8,69.20,1645.92
69160.6,78.10,1663.53
70161.5,87.50,1646.09
71162.4,65.60,1646.03
72163.5,79.70,1646.36
73164.8,87.50,1646.23
74165.6,65.60,1646.41
75166.6,70.30,1646.46
76168.6,87.50,1650.39
77169.4,59.40,1648.58
78170.2,68.80,1645.52
79171.1,92.20,1651.20
80172.2,60.90,1653.91
81173.1,75.40,1645.36
82174.3,95.30,1647.36
83175.8,64.10,1647.65
84176.9,87.50,1648.00
85177.8,67.20,1647.36
86179.1,59.40,1665.68
87180.0,82.80,1652.74
88181.1,75.00,1649.22
89182.1,65.60,1603.88
90183.4,90.60,1651.62
91184.4,65.60,1648.96
92185.2,76.60,1606.17
93186.2,84.40,1656.16
94187.7,57.80,1652.74
95188.9,109.10,1652.90
96190.4,57.80,1653.18
97191.9,56.20,1653.45
98192.6,76.60,1647.18
99194.2,82.80,1648.47
100195.7,64.10,1648.64
101197.3,90.60,1649.11
102198.4,70.30,1695.74
103199.4,89.10,1649.77
104201.1,100.00,1651.25
105202.4,50.00,1651.23
106203.5,23.10,1651.22
107205.2,81.20,1686.92
108207.3,137.50,1651.69
109208.7,50.00,1669.62
110209.8,67.20,1671.11
111211.2,93.80,1686.85
112212.6,103.10,1686.80
113213.5,87.50,1737.25
114215.1,67.20,1687.23
115216.2,82.80,1687.25
116217.7,53.10,1685.01
117219.0,115.60,1704.21
118220.2,63.10,1685.00
119221.6,71.90,1689.02
120222.7,54.70,1685.02
121224.0,70.30,1685.09
122225.2,73.40,1681.87
123226.1,90.60,1682.87
124227.3,78.10,1682.94
125229.3,53.10,1702.02
126230.4,75.00,1717.71
127231.8,81.20,1684.54
128233.0,79.70,1690.61
129234.4,84.40,1684.33
130235.7,75.40,1684.62
131237.0,68.80,1684.70
132238.7,84.40,1684.89
133240.0,106.20,1689.00
481534.4,0.10,1676.57
482537.2,20.30,1639.05
483544.0,32.80,1638.75
484545.6,23.40,1638.96
485547.3,89.10,1683.71
486547.9,61.60,1688.44
487551.0,65.60,1707.78
488552.6,104.70,1738.97
489554.8,107.80,1689.32
490556.4,70.30,1689.46
491557.6,96.90,1689.64
492559.7,93.80,1693.94
493561.1,93.80,1694.03
494562.0,76.90,1689.39
495564.9,78.10,1689.40
496566.9,42.30,1689.61
497567.9,9.40,1689.55
498569.3,62.50,1689.57
499570.8,107.80,1690.08
500572.0,67.20,1690.27
501573.0,79.70,1690.43
502576.9,42.20,1690.63
503578.3,98.40,1690.77
504580.5,90.60,1709.88
505583.1,87.50,1728.72
506585.0,73.40,1691.08
507586.1,53.10,1691.21
508587.3,92.20,1691.68
509588.5,42.20,1691.73
510589.3,101.60,1691.79
511590.9,67.20,1691.88
512592.0,92.20,1692.42
513593.3,45.30,1692.61
