t_ms,run_idx,sheet_idx,js_heap_used_mb,js_heap_total_mb,js_heap_limit_mb,wasm_heap_cv_mb,wasm_heap_yolo_mb,event_loop_lag_ms,cpu_load_proxy,platform,timestamp,session_label
0.1,1,0,85.96,87.91,4192.00,0.00,146.19,0.00,0.0000,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
120.3,1,0,85.97,87.91,4192.00,0.00,0.00,20.22,0.2022,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
323.6,1,0,85.97,87.91,4192.00,0.00,0.00,103.30,1.0330,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
509.7,1,0,85.97,87.91,4192.00,0.00,0.00,86.04,0.8604,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
706.3,1,1,85.96,86.91,4192.00,0.00,146.19,96.63,0.9663,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
825.4,1,1,85.96,86.91,4192.00,0.00,0.00,19.11,0.1911,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
1030.7,1,1,85.96,86.91,4192.00,0.00,0.00,105.25,1.0525,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
1220.0,1,1,85.96,86.91,4192.00,0.00,0.00,89.35,0.8935,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
1416.4,1,2,85.96,87.16,4192.00,0.00,146.19,96.42,0.9642,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
1520.4,1,2,85.97,87.16,4192.00,0.00,0.00,4.01,0.0401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
1719.2,1,2,85.97,87.16,4192.00,0.00,0.00,98.73,0.9873,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
1924.6,1,2,85.97,87.16,4192.00,0.00,0.00,105.39,1.0539,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
2123.5,1,3,85.97,86.91,4192.00,0.00,146.19,98.90,0.9890,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
2227.1,1,3,85.98,86.91,4192.00,0.00,0.00,3.63,0.0362,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
2430.8,1,3,85.98,86.91,4192.00,0.00,0.00,103.66,1.0366,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
2636.4,1,3,85.98,86.91,4192.00,0.00,0.00,105.61,1.0561,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
2839.4,1,4,85.98,87.91,4192.00,0.00,0.00,103.07,1.0307,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
3043.7,1,4,85.98,87.91,4192.00,0.00,0.00,104.22,1.0422,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
3243.6,1,4,85.98,87.91,4192.00,0.00,0.00,99.92,0.9992,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
3450.5,1,5,85.98,87.41,4192.00,0.00,146.19,106.92,1.0692,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
3634.4,1,5,85.98,87.41,4192.00,0.00,0.00,83.91,0.8391,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
3838.8,1,5,85.98,87.41,4192.00,0.00,0.00,104.39,1.0439,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
4041.7,1,5,85.98,87.41,4192.00,0.00,0.00,102.91,1.0291,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
4245.8,1,6,85.98,86.91,4192.00,0.00,146.19,104.13,1.0413,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
4370.3,1,6,85.98,86.91,4192.00,0.00,0.00,24.48,0.2448,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",2026-06-17T06:04:24.413Z,"batch-detect yolo vivobook_fixed n=179"
