t_ms,cpu_pct,ram_mb
1036.0,149.20,340.14
2036.5,109.40,468.84
3037.4,90.60,566.45
4038.5,95.30,641.40
5039.1,96.90,729.56
6040.0,93.80,814.72
7040.5,93.80,423.02
8041.4,96.90,519.07
9041.8,96.90,603.79
10042.2,90.60,714.98
11042.6,100.00,815.39
12043.2,98.40,900.24
13043.9,93.80,983.28
14044.5,95.30,475.57
15045.2,95.30,591.50
16046.2,90.60,689.14
17047.0,98.40,773.93
18048.1,101.60,889.80
19049.5,106.20,985.96
20050.2,96.90,1071.38
21051.0,100.10,479.08
22051.5,104.70,565.23
23053.0,92.20,681.19
24055.0,106.20,775.05
25055.2,95.30,909.46
26055.8,90.60,1041.38
27056.6,89.10,1139.73
28056.9,106.20,480.50
29057.7,98.40,577.64
30058.1,89.10,724.74
31058.9,93.80,822.54
32059.4,93.80,920.31
33060.1,89.10,1017.19
34060.4,95.30,1116.05
35060.9,96.90,1195.72
36061.7,110.90,481.71
37062.2,93.80,596.94
38062.9,89.10,724.21
39063.4,85.90,821.42
40064.0,93.80,918.89
41064.5,90.60,1065.30
42065.1,100.00,1162.95
43065.9,98.40,482.49
44066.6,93.80,579.95
45067.4,92.20,725.85
46068.1,89.10,823.54
47068.8,90.60,919.34
48069.3,95.30,1019.43
49069.9,95.30,1117.69
50070.5,95.30,1215.30
51070.8,106.20,533.44
52071.5,92.20,614.10
53072.3,96.90,694.81
54073.0,85.90,811.05
55073.5,92.20,909.27
56073.8,90.60,1007.39
57074.7,92.20,1104.10
58075.1,90.60,1202.43
59075.6,93.80,517.00
60076.1,92.20,648.40
61076.5,89.10,744.34
62077.5,85.90,842.64
63078.9,95.30,958.75
64079.4,87.50,1096.90
65080.4,95.30,1197.68
66081.0,106.20,511.44
67081.7,89.10,611.51
68082.5,92.30,711.37
69083.0,93.80,811.81
70084.0,93.80,941.65
71084.9,87.50,1060.78
72085.6,92.20,1161.04
73086.0,103.10,1261.38
74086.6,106.20,541.76
75087.5,96.90,660.73
76087.9,93.80,760.78
77088.5,95.30,861.12
78089.4,90.60,961.11
79090.0,90.60,1060.84
80090.9,92.20,1161.03
81091.3,93.80,1261.42
82091.8,93.80,563.09
83092.3,100.00,711.70
84093.0,96.90,811.85
85093.5,93.80,912.32
86094.2,92.20,1012.28
87094.6,95.30,1111.16
88095.5,40.60,1123.86
89095.8,0.00,1123.64
90096.3,6.20,470.35
