t_ms,cpu_pct,ram_mb
2.0,4.0,205.3
1934.5,2.0,205.3
3746.8,105.0,208.2
5451.0,77.0,207.7
7240.5,80.0,208.2
9007.8,83.0,208.8
10780.0,71.0,208.8
12570.5,70.0,210.5
14357.7,102.0,208.4
16166.7,64.0,206.5
17940.2,85.0,208.1
19640.0,95.0,209.1
21474.5,70.0,210.3
23270.1,89.0,211.8
25091.1,80.0,206.6
26874.5,77.0,206.5
28648.5,97.0,208.1
30468.3,64.0,208.5
32254.7,79.0,210.3
33998.5,109.0,207.8
35789.3,68.0,205.9
37585.2,86.0,207.3
39292.2,104.0,206.0
41138.4,68.0,206.5
42858.3,79.0,205.0
44615.3,95.0,206.7
46443.7,94.0,207.3
48177.3,66.0,206.1
49942.0,70.0,206.2
51756.9,101.0,206.1
53515.0,93.0,206.3
55303.0,100.0,206.0
57105.3,71.0,206.2
58886.3,68.0,205.6
60612.2,82.0,206.2
62361.1,90.0,206.4
64159.6,96.0,206.1
65955.1,86.0,206.3
67733.7,76.0,206.1
69481.2,78.0,206.2
71218.5,79.0,206.1
73071.2,87.0,206.2
74813.8,93.0,206.5
76527.7,92.0,206.5
78337.6,88.0,207.0
80119.1,70.0,206.7
81849.3,71.0,206.8
83643.4,80.0,207.0
85407.7,87.0,207.1
87159.4,91.0,206.9
88884.6,79.0,207.0
90666.5,73.0,205.5
92424.7,75.0,206.6
94182.5,91.0,207.2
95913.8,91.0,206.6
97676.2,91.0,206.7
99476.2,75.0,210.1
101259.4,86.0,210.1
103130.8,84.0,210.0
104891.2,97.0,210.1
106702.8,77.0,208.9
108547.1,78.0,210.1
110449.5,93.0,210.3
112277.1,84.0,210.3
114102.5,80.0,210.9
116013.2,90.0,209.8
117842.7,88.0,210.3
119659.8,73.0,209.5
121452.4,72.0,210.2
123248.3,74.0,209.0
125026.6,80.0,210.3
126811.1,93.0,209.4
128644.4,96.0,209.8
130432.3,82.0,209.8
132174.0,72.0,209.4
133958.0,83.0,210.0
135773.1,90.0,209.8
137566.1,91.0,210.1
139345.0,85.0,209.3
141092.7,75.0,209.8
142807.2,72.0,208.4
144534.2,86.0,209.8
146341.5,83.0,210.2
148115.1,90.0,209.8
149918.6,96.0,210.3
151655.9,96.0,210.0
153495.9,2.0,210.0
