t_ms,cpu_pct,ram_mb
1.0,2.0,208.6
1675.3,2.0,208.6
3337.5,45.0,209.9
5111.9,66.0,210.0
6836.2,77.0,210.1
8562.6,92.0,210.8
10366.7,67.0,210.8
12076.2,80.0,210.3
13805.0,96.0,211.2
15610.5,67.0,210.2
17411.7,96.0,211.0
19201.2,97.0,210.0
20983.2,74.0,210.1
22799.3,80.0,209.9
24564.5,96.0,209.9
26319.4,73.0,210.0
28050.9,74.0,210.2
29851.5,100.0,211.2
31657.6,73.0,209.6
33403.3,79.0,211.0
35126.9,86.0,209.7
36938.9,80.0,210.6
38716.8,79.0,209.7
40469.0,93.0,210.3
42159.3,89.0,210.3
43993.2,69.0,209.8
45805.0,101.0,210.8
47615.6,101.0,209.5
49388.0,82.0,209.4
51176.4,76.0,209.4
52982.9,80.0,209.6
54740.8,87.0,209.3
56506.7,96.0,209.4
58326.6,83.0,208.5
60147.9,79.0,209.5
61946.6,87.0,209.7
63797.3,93.0,209.5
65595.8,98.0,209.6
67340.6,89.0,209.5
69139.5,76.0,209.6
70921.9,75.0,209.0
72699.8,80.0,209.6
74440.0,81.0,208.9
76205.1,94.0,209.4
78005.4,101.0,209.6
79769.6,80.0,209.6
81573.9,78.0,209.6
83351.8,70.0,209.4
85119.3,75.0,210.1
86911.4,93.0,209.3
88686.2,98.0,209.4
90459.0,87.0,208.2
92200.5,87.0,209.3
93971.2,73.0,209.8
95755.6,77.0,209.2
97541.8,79.0,209.3
99289.8,106.0,209.2
101090.1,96.0,209.2
102930.7,73.0,208.7
104693.7,78.0,209.4
106496.0,95.0,208.7
108305.0,99.0,209.3
110081.2,71.0,209.4
111848.5,71.0,209.2
113653.5,85.0,210.4
115403.3,91.0,208.9
117202.8,94.0,209.2
118999.2,92.0,208.9
120747.3,80.0,209.2
122488.5,76.0,208.3
124249.6,74.0,209.5
125997.0,72.0,209.9
127909.1,90.0,209.1
129698.7,91.0,209.4
131528.7,94.0,208.8
133314.5,69.0,208.8
135091.7,75.0,208.3
136936.7,78.0,209.6
138672.9,89.0,208.8
140415.6,80.0,208.0
142175.0,73.0,208.5
143931.6,71.0,208.4
145639.8,83.0,208.8
147363.4,76.0,208.0
149137.1,99.0,209.0
150949.3,87.0,208.0
152715.9,68.0,208.6
