t_ms,cpu_pct,ram_mb
0.0,2.0,201.4
1581.6,4.0,201.6
3197.4,71.0,203.0
4802.9,171.0,203.9
6430.6,164.0,205.7
8057.3,194.0,205.3
9705.6,189.0,205.8
11342.9,182.0,206.0
13003.3,160.0,208.8
14673.9,155.0,203.3
16317.1,158.0,205.4
17917.3,150.0,207.6
19528.5,159.0,203.8
21127.2,180.0,205.4
22790.4,202.0,206.1
24510.6,152.0,207.9
26140.4,173.0,205.7
27791.4,186.0,205.4
29476.2,187.0,207.7
31131.4,169.0,206.0
32838.1,154.0,204.1
34463.4,163.0,205.6
36118.1,197.0,209.0
37783.6,186.0,204.6
39490.9,164.0,204.8
41107.4,154.0,207.1
42750.6,180.0,208.5
44414.7,188.0,204.6
46054.2,188.0,206.8
47669.0,198.0,208.4
49314.3,166.0,204.5
50990.6,157.0,204.5
52679.3,184.0,207.2
54417.2,185.0,209.0
56109.3,195.0,204.5
57788.2,154.0,205.7
59483.5,159.0,206.5
61160.7,178.0,205.3
62864.8,151.0,202.6
64565.1,155.0,204.0
66212.1,153.0,205.4
67879.6,175.0,204.1
69563.6,169.0,205.4
71258.5,149.0,204.0
72930.4,155.0,205.6
74574.8,152.0,204.5
76266.6,174.0,205.5
77929.7,183.0,207.5
79580.3,1.0,204.7
81243.1,1.0,204.7
82892.9,8.0,204.7
