t_ms,cpu_pct,ram_mb
1.0,0.0,200.9
1636.5,2.0,201.0
3389.2,105.0,202.6
5059.4,195.0,204.1
6755.1,177.0,206.3
8452.5,186.0,205.2
10084.2,189.0,205.8
11757.0,169.0,206.4
13456.3,165.0,209.1
15089.1,163.0,206.1
16798.4,186.0,206.2
18481.1,198.0,208.0
20163.5,156.0,204.3
21869.6,155.0,206.4
23563.7,190.0,207.0
25234.8,187.0,208.8
26915.7,183.0,204.6
28597.2,201.0,205.9
30310.1,166.0,208.7
31959.5,156.0,203.8
33640.3,191.0,205.0
35318.2,189.0,206.5
36968.7,155.0,209.3
38606.2,165.0,204.4
40224.8,191.0,205.8
41893.2,181.0,208.0
43595.6,168.0,202.1
45310.3,191.0,204.9
46980.0,198.0,207.1
48678.3,158.0,209.3
50363.3,165.0,204.9
51970.4,163.0,205.9
53595.4,183.0,208.2
55206.1,186.0,204.8
56897.4,173.0,204.3
58571.3,157.0,205.8
60271.9,172.0,207.2
61949.1,156.0,205.7
63607.9,149.0,203.3
65304.4,151.0,204.7
66993.5,164.0,206.1
68620.0,162.0,204.5
70282.8,153.0,205.7
71912.0,167.0,204.7
73599.4,151.0,206.3
75262.8,157.0,204.9
76921.5,159.0,203.5
78625.2,157.0,205.5
80314.8,4.0,205.0
82041.8,2.0,205.0
