TIMESTAMP,DEVICE,OS_VERSION,DURATION_MS,MEMORY_USED_MB
2026-05-28T00:41:06.388Z,"23090RA98G","15",90,0.45
2026-05-28T00:41:06.498Z,"23090RA98G","15",91,0.00
2026-05-28T00:41:06.606Z,"23090RA98G","15",84,0.41
2026-05-28T00:41:06.719Z,"23090RA98G","15",92,0.32
2026-05-28T00:41:06.841Z,"23090RA98G","15",101,0.00
2026-05-28T00:41:06.951Z,"23090RA98G","15",89,0.58
2026-05-28T00:41:07.053Z,"23090RA98G","15",79,0.39
2026-05-28T00:41:07.159Z,"23090RA98G","15",85,0.00
2026-05-28T00:41:07.272Z,"23090RA98G","15",80,0.38
2026-05-28T00:41:07.378Z,"23090RA98G","15",84,0.36
2026-05-28T00:41:07.486Z,"23090RA98G","15",87,0.00
2026-05-28T00:41:07.595Z,"23090RA98G","15",79,0.35
2026-05-28T00:41:07.708Z,"23090RA98G","15",91,0.35
2026-05-28T00:41:07.821Z,"23090RA98G","15",89,0.00
2026-05-28T00:41:07.939Z,"23090RA98G","15",87,0.41
2026-05-28T00:41:08.048Z,"23090RA98G","15",87,0.38
2026-05-28T00:41:08.171Z,"23090RA98G","15",98,0.00
2026-05-28T00:41:08.316Z,"23090RA98G","15",121,0.38
2026-05-28T00:41:08.424Z,"23090RA98G","15",88,0.33
2026-05-28T00:41:08.559Z,"23090RA98G","15",111,0.00
2026-05-28T00:41:08.666Z,"23090RA98G","15",83,0.35
2026-05-28T00:41:08.774Z,"23090RA98G","15",87,0.42
2026-05-28T00:41:08.882Z,"23090RA98G","15",88,0.00
2026-05-28T00:41:08.999Z,"23090RA98G","15",86,0.66
2026-05-28T00:41:09.107Z,"23090RA98G","15",86,0.42
2026-05-28T00:41:09.221Z,"23090RA98G","15",88,0.00
2026-05-28T00:41:09.334Z,"23090RA98G","15",85,0.51
2026-05-28T00:41:09.440Z,"23090RA98G","15",82,0.51
2026-05-28T00:41:09.548Z,"23090RA98G","15",86,0.00
2026-05-28T00:41:09.658Z,"23090RA98G","15",86,0.51
2026-05-28T00:41:09.768Z,"23090RA98G","15",87,0.48
2026-05-28T00:41:09.882Z,"23090RA98G","15",89,0.00
2026-05-28T00:41:10.002Z,"23090RA98G","15",90,0.77
2026-05-28T00:41:10.116Z,"23090RA98G","15",88,0.48
2026-05-28T00:41:10.226Z,"23090RA98G","15",85,0.00
2026-05-28T00:41:10.341Z,"23090RA98G","15",86,0.54
2026-05-28T00:41:10.450Z,"23090RA98G","15",86,0.51
2026-05-28T00:41:10.574Z,"23090RA98G","15",95,0.00
2026-05-28T00:41:10.685Z,"23090RA98G","15",81,0.41
2026-05-28T00:41:10.788Z,"23090RA98G","15",80,0.44
2026-05-28T00:41:10.907Z,"23090RA98G","15",96,0.00
2026-05-28T00:41:11.026Z,"23090RA98G","15",89,0.77
2026-05-28T00:41:11.146Z,"23090RA98G","15",98,0.00
2026-05-28T00:41:11.259Z,"23090RA98G","15",87,0.48
2026-05-28T00:41:11.376Z,"23090RA98G","15",93,0.52
2026-05-28T00:41:11.490Z,"23090RA98G","15",92,0.00
2026-05-28T00:41:11.596Z,"23090RA98G","15",82,0.38
2026-05-28T00:41:11.706Z,"23090RA98G","15",86,0.41
2026-05-28T00:41:11.820Z,"23090RA98G","15",85,0.00
2026-05-28T00:41:11.936Z,"23090RA98G","15",83,0.48
2026-05-28T00:41:12.054Z,"23090RA98G","15",92,0.74
2026-05-28T00:41:12.180Z,"23090RA98G","15",103,0.00
2026-05-28T00:41:12.298Z,"23090RA98G","15",95,0.54
2026-05-28T00:41:12.405Z,"23090RA98G","15",84,0.48
2026-05-28T00:41:12.516Z,"23090RA98G","15",86,0.00
2026-05-28T00:41:12.633Z,"23090RA98G","15",86,0.52
2026-05-28T00:41:12.742Z,"23090RA98G","15",85,0.48
2026-05-28T00:41:12.865Z,"23090RA98G","15",93,0.00
2026-05-28T00:41:12.982Z,"23090RA98G","15",87,0.77
2026-05-28T00:41:13.093Z,"23090RA98G","15",85,0.52
2026-05-28T00:41:13.218Z,"23090RA98G","15",99,0.00
2026-05-28T00:41:13.329Z,"23090RA98G","15",79,0.41
2026-05-28T00:41:13.437Z,"23090RA98G","15",85,0.31
2026-05-28T00:41:13.559Z,"23090RA98G","15",96,0.00
2026-05-28T00:41:13.671Z,"23090RA98G","15",86,0.48
2026-05-28T00:41:13.786Z,"23090RA98G","15",89,0.45
2026-05-28T00:41:13.900Z,"23090RA98G","15",85,0.00
2026-05-28T00:41:14.022Z,"23090RA98G","15",90,0.80
2026-05-28T00:41:14.133Z,"23090RA98G","15",86,0.51
2026-05-28T00:41:14.251Z,"23090RA98G","15",91,0.00
2026-05-28T00:41:14.377Z,"23090RA98G","15",90,0.54
2026-05-28T00:41:14.486Z,"23090RA98G","15",85,0.54
2026-05-28T00:41:14.605Z,"23090RA98G","15",90,0.00
2026-05-28T00:41:14.726Z,"23090RA98G","15",83,0.54
2026-05-28T00:50:43.288Z,"23090RA98G","15",405,11.72
2026-05-28T00:50:43.564Z,"23090RA98G","15",255,11.70
2026-05-28T00:50:44.208Z,"23090RA98G","15",619,0.00
2026-05-28T00:50:44.579Z,"23090RA98G","15",356,11.74
2026-05-28T00:50:44.841Z,"23090RA98G","15",247,0.00
2026-05-28T00:50:45.068Z,"23090RA98G","15",213,11.74
2026-05-28T00:50:45.439Z,"23090RA98G","15",359,0.00
2026-05-28T00:50:45.670Z,"23090RA98G","15",219,11.40
2026-05-28T00:50:45.916Z,"23090RA98G","15",231,0.00
2026-05-28T00:50:46.309Z,"23090RA98G","15",380,11.48
2026-05-28T00:50:46.553Z,"23090RA98G","15",225,0.00
2026-05-28T00:50:46.771Z,"23090RA98G","15",204,11.48
2026-05-28T00:50:47.154Z,"23090RA98G","15",366,0.00
2026-05-28T00:50:47.412Z,"23090RA98G","15",242,0.00
2026-05-28T00:50:47.672Z,"23090RA98G","15",246,11.52
2026-05-28T00:50:48.088Z,"23090RA98G","15",392,0.00
2026-05-28T00:50:48.505Z,"23090RA98G","15",400,11.95
2026-05-28T00:50:48.934Z,"23090RA98G","15",412,0.00
2026-05-28T00:50:49.355Z,"23090RA98G","15",400,11.66
2026-05-28T00:50:49.803Z,"23090RA98G","15",427,0.00
2026-05-28T00:50:50.229Z,"23090RA98G","15",407,11.92
2026-05-28T00:50:50.684Z,"23090RA98G","15",436,0.00
2026-05-28T00:50:51.124Z,"23090RA98G","15",423,11.89
2026-05-28T00:50:51.577Z,"23090RA98G","15",426,0.00
2026-05-28T00:50:51.995Z,"23090RA98G","15",401,11.92
2026-05-28T00:50:52.451Z,"23090RA98G","15",436,0.00
2026-05-28T00:50:52.957Z,"23090RA98G","15",457,12.02
2026-05-28T00:50:53.422Z,"23090RA98G","15",444,11.62
2026-05-28T00:50:53.889Z,"23090RA98G","15",424,11.68
2026-05-28T00:50:54.315Z,"23090RA98G","15",404,11.86
2026-05-28T00:50:54.764Z,"23090RA98G","15",421,10.48
2026-05-28T00:50:55.232Z,"23090RA98G","15",440,11.86
2026-05-28T00:50:55.703Z,"23090RA98G","15",442,0.00
2026-05-28T00:50:56.157Z,"23090RA98G","15",427,0.00
2026-05-28T00:50:56.623Z,"23090RA98G","15",435,11.86
2026-05-28T00:50:57.061Z,"23090RA98G","15",408,11.79
2026-05-28T00:50:57.574Z,"23090RA98G","15",476,11.92
2026-05-28T00:50:58.059Z,"23090RA98G","15",463,11.82
2026-05-28T00:50:58.602Z,"23090RA98G","15",508,11.99
2026-05-28T00:50:59.068Z,"23090RA98G","15",446,11.79
2026-05-28T00:50:59.565Z,"23090RA98G","15",467,10.79
2026-05-28T00:51:00.054Z,"23090RA98G","15",458,11.86
2026-05-28T00:51:00.514Z,"23090RA98G","15",439,0.00
2026-05-28T00:51:00.974Z,"23090RA98G","15",440,11.86
2026-05-28T00:51:01.480Z,"23090RA98G","15",476,0.00
2026-05-28T00:51:01.968Z,"23090RA98G","15",459,11.82
2026-05-28T00:51:02.468Z,"23090RA98G","15",473,0.00
2026-05-28T00:51:02.969Z,"23090RA98G","15",466,0.00
2026-05-28T00:51:03.465Z,"23090RA98G","15",472,11.85
2026-05-28T00:51:03.979Z,"23090RA98G","15",484,0.00
2026-05-28T00:51:04.463Z,"23090RA98G","15",463,11.90
2026-05-28T00:51:04.961Z,"23090RA98G","15",465,0.00
2026-05-28T00:51:05.434Z,"23090RA98G","15",448,11.85
2026-05-28T00:51:05.946Z,"23090RA98G","15",469,0.00
2026-05-28T00:51:06.423Z,"23090RA98G","15",460,11.88
2026-05-28T00:51:06.914Z,"23090RA98G","15",465,0.00
2026-05-28T00:51:07.393Z,"23090RA98G","15",452,11.89
2026-05-28T00:51:07.872Z,"23090RA98G","15",457,0.00
2026-05-28T00:51:08.366Z,"23090RA98G","15",472,11.90
2026-05-28T00:51:08.866Z,"23090RA98G","15",479,0.00
2026-05-28T00:51:09.351Z,"23090RA98G","15",460,11.86
2026-05-28T00:51:09.842Z,"23090RA98G","15",474,0.00
2026-05-28T00:51:10.328Z,"23090RA98G","15",461,11.79
2026-05-28T00:51:10.854Z,"23090RA98G","15",491,11.93
2026-05-28T00:51:11.351Z,"23090RA98G","15",470,11.89
2026-05-28T00:51:11.853Z,"23090RA98G","15",475,0.00
2026-05-28T00:51:12.345Z,"23090RA98G","15",467,11.90
2026-05-28T00:51:12.864Z,"23090RA98G","15",490,0.00
2026-05-28T00:51:13.375Z,"23090RA98G","15",484,11.89
2026-05-28T00:51:13.881Z,"23090RA98G","15",468,11.89
2026-05-28T00:51:14.387Z,"23090RA98G","15",480,11.86
2026-05-28T00:51:14.897Z,"23090RA98G","15",489,12.08
2026-05-28T00:51:15.412Z,"23090RA98G","15",491,0.00
2026-05-28T00:51:15.958Z,"23090RA98G","15",470,11.93
2026-05-28T00:51:16.458Z,"23090RA98G","15",472,0.00
2026-05-28T00:51:16.991Z,"23090RA98G","15",487,11.99
2026-05-28T00:51:17.491Z,"23090RA98G","15",471,0.00
2026-05-28T00:51:18.035Z,"23090RA98G","15",487,12.03
2026-05-28T00:51:18.531Z,"23090RA98G","15",473,11.87
2026-05-28T00:51:19.028Z,"23090RA98G","15",464,11.96
2026-05-28T00:51:19.526Z,"23090RA98G","15",462,11.86
2026-05-28T00:51:20.029Z,"23090RA98G","15",476,11.99
2026-05-28T00:51:20.540Z,"23090RA98G","15",483,0.00
2026-05-28T00:51:21.071Z,"23090RA98G","15",477,11.96
2026-05-28T00:51:21.577Z,"23090RA98G","15",470,11.90
2026-05-28T00:51:22.092Z,"23090RA98G","15",471,12.06
2026-05-28T00:51:22.592Z,"23090RA98G","15",474,11.80
2026-05-28T00:51:23.090Z,"23090RA98G","15",474,11.93
2026-05-28T00:51:23.582Z,"23090RA98G","15",466,11.93
2026-05-28T00:51:24.111Z,"23090RA98G","15",491,11.96
2026-05-28T00:51:24.614Z,"23090RA98G","15",472,11.89
2026-05-28T00:51:25.121Z,"23090RA98G","15",480,12.00
2026-05-28T00:51:25.622Z,"23090RA98G","15",467,11.83
2026-05-28T00:51:26.104Z,"23090RA98G","15",455,11.89
2026-05-28T00:51:26.627Z,"23090RA98G","15",491,11.93
2026-05-28T00:51:27.175Z,"23090RA98G","15",462,11.93
2026-05-28T00:51:27.692Z,"23090RA98G","15",470,0.00
2026-05-28T00:51:28.183Z,"23090RA98G","15",466,11.86
2026-05-28T00:51:28.698Z,"23090RA98G","15",492,0.00
2026-05-28T00:51:29.202Z,"23090RA98G","15",461,11.86
2026-05-28T00:51:29.755Z,"23090RA98G","15",522,0.00
2026-05-28T00:51:30.243Z,"23090RA98G","15",455,11.86
2026-05-28T00:51:30.758Z,"23090RA98G","15",480,11.89
2026-05-28T00:51:31.296Z,"23090RA98G","15",507,12.00
2026-05-28T00:51:31.791Z,"23090RA98G","15",473,11.87
2026-05-28T00:51:32.307Z,"23090RA98G","15",484,12.00
2026-05-28T00:51:32.801Z,"23090RA98G","15",469,11.92
2026-05-28T00:51:33.321Z,"23090RA98G","15",476,11.83
2026-05-28T00:51:33.830Z,"23090RA98G","15",478,11.80
2026-05-28T00:51:34.335Z,"23090RA98G","15",463,11.95
2026-05-28T00:51:34.833Z,"23090RA98G","15",469,12.00
2026-05-28T00:51:35.380Z,"23090RA98G","15",519,12.06
2026-05-28T00:51:35.879Z,"23090RA98G","15",470,11.89
2026-05-28T00:51:36.388Z,"23090RA98G","15",472,12.02
2026-05-28T00:51:36.896Z,"23090RA98G","15",487,0.00
2026-05-28T00:51:37.429Z,"23090RA98G","15",474,11.83
2026-05-28T00:51:37.934Z,"23090RA98G","15",475,0.00
2026-05-28T00:51:38.437Z,"23090RA98G","15",458,11.89
2026-05-28T00:51:38.907Z,"23090RA98G","15",443,11.93
2026-05-28T00:51:39.394Z,"23090RA98G","15",463,0.00
2026-05-28T00:51:39.890Z,"23090RA98G","15",469,11.98
2026-05-28T00:51:40.388Z,"23090RA98G","15",471,12.06
2026-05-28T00:51:40.871Z,"23090RA98G","15",459,0.00
2026-05-28T00:51:41.374Z,"23090RA98G","15",464,11.86
2026-05-28T00:51:41.867Z,"23090RA98G","15",471,11.86
2026-05-28T00:51:42.391Z,"23090RA98G","15",486,11.93
2026-05-28T00:51:42.896Z,"23090RA98G","15",479,11.90
2026-05-28T00:51:43.420Z,"23090RA98G","15",494,11.96
2026-05-28T00:51:43.922Z,"23090RA98G","15",473,11.80
2026-05-28T00:51:44.418Z,"23090RA98G","15",466,10.83
2026-05-28T00:51:44.899Z,"23090RA98G","15",458,11.90
2026-05-28T00:51:45.397Z,"23090RA98G","15",463,0.00
2026-05-28T00:51:45.892Z,"23090RA98G","15",473,11.86
2026-05-28T00:51:46.396Z,"23090RA98G","15",474,0.00
2026-05-28T00:51:46.888Z,"23090RA98G","15",467,12.02
2026-05-28T00:51:47.390Z,"23090RA98G","15",476,0.00
2026-05-28T00:51:47.887Z,"23090RA98G","15",469,11.78
2026-05-28T00:51:48.379Z,"23090RA98G","15",461,0.00
2026-05-28T00:51:48.871Z,"23090RA98G","15",467,11.69
2026-05-28T00:51:49.366Z,"23090RA98G","15",472,0.00
2026-05-28T00:51:49.866Z,"23090RA98G","15",477,11.65
2026-05-28T00:51:50.383Z,"23090RA98G","15",468,11.62
2026-05-28T00:51:50.912Z,"23090RA98G","15",497,0.00
2026-05-28T00:51:51.427Z,"23090RA98G","15",466,11.82
2026-05-28T00:51:51.941Z,"23090RA98G","15",482,0.00
2026-05-28T00:51:52.471Z,"23090RA98G","15",484,11.98
2026-05-28T00:51:52.980Z,"23090RA98G","15",469,0.00
2026-05-28T00:51:53.473Z,"23090RA98G","15",462,11.98
2026-05-28T00:51:53.968Z,"23090RA98G","15",463,0.00
2026-05-28T00:51:54.468Z,"23090RA98G","15",467,11.82
2026-05-28T00:51:55.008Z,"23090RA98G","15",505,12.11
2026-05-28T00:51:55.506Z,"23090RA98G","15",467,0.00
2026-05-28T00:51:56.000Z,"23090RA98G","15",456,11.70
2026-05-28T00:51:56.495Z,"23090RA98G","15",455,11.95
2026-05-28T00:51:56.998Z,"23090RA98G","15",465,11.96
2026-05-28T00:51:57.530Z,"23090RA98G","15",500,0.00
2026-05-28T00:51:58.074Z,"23090RA98G","15",492,11.86
2026-05-28T00:51:58.584Z,"23090RA98G","15",480,12.05
2026-05-28T00:51:59.099Z,"23090RA98G","15",473,11.89
2026-05-28T00:51:59.589Z,"23090RA98G","15",460,12.02
2026-05-28T00:52:00.114Z,"23090RA98G","15",494,11.83
2026-05-28T00:52:00.607Z,"23090RA98G","15",461,11.95
2026-05-28T00:52:01.157Z,"23090RA98G","15",516,11.73
2026-05-28T00:52:01.657Z,"23090RA98G","15",461,11.76
2026-05-28T00:52:02.154Z,"23090RA98G","15",458,11.98
2026-05-28T00:52:02.651Z,"23090RA98G","15",464,11.99
2026-05-28T00:52:03.178Z,"23090RA98G","15",487,11.86
2026-05-28T00:52:03.667Z,"23090RA98G","15",460,11.82
2026-05-28T00:52:04.156Z,"23090RA98G","15",456,11.53
2026-05-28T00:52:04.646Z,"23090RA98G","15",454,0.00
2026-05-28T00:52:05.130Z,"23090RA98G","15",443,11.43
2026-05-28T00:52:05.623Z,"23090RA98G","15",463,11.95
2026-05-28T00:52:06.159Z,"23090RA98G","15",488,12.04
2026-05-28T00:52:06.672Z,"23090RA98G","15",479,0.00
2026-05-28T00:52:07.180Z,"23090RA98G","15",465,11.81
2026-05-28T00:52:07.657Z,"23090RA98G","15",448,0.00
2026-05-28T00:52:08.154Z,"23090RA98G","15",462,11.95
2026-05-28T00:52:08.658Z,"23090RA98G","15",471,0.00
2026-05-28T00:52:09.154Z,"23090RA98G","15",461,12.04
2026-05-28T00:52:09.658Z,"23090RA98G","15",464,0.00
2026-05-28T00:52:10.166Z,"23090RA98G","15",470,11.77
2026-05-28T00:52:10.666Z,"23090RA98G","15",466,0.00
2026-05-28T00:52:11.170Z,"23090RA98G","15",471,11.73
2026-05-28T00:52:11.685Z,"23090RA98G","15",477,12.07
2026-05-28T00:52:12.178Z,"23090RA98G","15",467,0.00
2026-05-28T00:52:12.691Z,"23090RA98G","15",472,12.11
2026-05-28T00:52:13.184Z,"23090RA98G","15",463,11.75
2026-05-28T00:52:13.681Z,"23090RA98G","15",451,11.99
2026-05-28T00:52:14.167Z,"23090RA98G","15",459,12.02
2026-05-28T00:52:14.684Z,"23090RA98G","15",484,12.21
2026-05-28T00:52:15.174Z,"23090RA98G","15",459,0.00
2026-05-28T00:52:15.745Z,"23090RA98G","15",474,12.02
2026-05-28T00:52:16.224Z,"23090RA98G","15",452,0.00
2026-05-28T00:52:16.734Z,"23090RA98G","15",472,11.94
2026-05-28T00:52:16.996Z,"23090RA98G","15",233,0.00
2026-05-28T00:52:17.207Z,"23090RA98G","15",199,11.40
2026-05-28T00:52:17.447Z,"23090RA98G","15",226,0.00
2026-05-28T00:52:17.656Z,"23090RA98G","15",194,11.37
2026-05-28T00:52:17.885Z,"23090RA98G","15",208,0.00
2026-05-28T00:52:18.095Z,"23090RA98G","15",193,11.44
2026-05-28T00:52:18.318Z,"23090RA98G","15",206,0.00
2026-05-28T00:52:18.556Z,"23090RA98G","15",217,11.71
2026-05-28T00:52:18.798Z,"23090RA98G","15",218,0.00
2026-05-28T00:52:19.069Z,"23090RA98G","15",252,0.00
2026-05-28T00:52:19.350Z,"23090RA98G","15",248,11.51
2026-05-28T00:52:19.652Z,"23090RA98G","15",259,0.00
2026-05-28T00:52:19.908Z,"23090RA98G","15",224,11.78
2026-05-28T00:52:20.161Z,"23090RA98G","15",220,0.00
2026-05-28T00:52:20.400Z,"23090RA98G","15",217,11.50
2026-05-28T00:52:20.655Z,"23090RA98G","15",237,0.00
2026-05-28T00:52:20.887Z,"23090RA98G","15",216,11.48
2026-05-28T00:52:21.148Z,"23090RA98G","15",248,0.00
2026-05-28T00:52:21.369Z,"23090RA98G","15",204,11.44
2026-05-28T00:52:21.614Z,"23090RA98G","15",228,0.00
2026-05-28T00:52:21.833Z,"23090RA98G","15",201,11.46
2026-05-28T00:52:22.078Z,"23090RA98G","15",227,0.00
2026-05-28T00:52:22.293Z,"23090RA98G","15",194,11.46
2026-05-28T00:52:22.521Z,"23090RA98G","15",213,0.00
2026-05-28T00:52:22.772Z,"23090RA98G","15",226,11.54
2026-05-28T00:52:23.028Z,"23090RA98G","15",236,0.00
2026-05-28T00:52:23.258Z,"23090RA98G","15",208,11.50
2026-05-28T00:52:23.499Z,"23090RA98G","15",225,0.00
2026-05-28T00:52:23.765Z,"23090RA98G","15",238,11.47
2026-05-28T00:52:24.054Z,"23090RA98G","15",250,11.68
2026-05-28T00:52:24.329Z,"23090RA98G","15",231,11.45
2026-05-28T00:52:24.564Z,"23090RA98G","15",219,0.00
2026-05-28T00:52:24.809Z,"23090RA98G","15",225,11.57
2026-05-28T00:52:25.037Z,"23090RA98G","15",209,0.00
2026-05-28T00:52:25.259Z,"23090RA98G","15",195,11.47
2026-05-28T00:52:25.484Z,"23090RA98G","15",208,0.00
2026-05-28T00:52:25.757Z,"23090RA98G","15",244,11.50
2026-05-28T00:52:25.983Z,"23090RA98G","15",206,0.00
2026-05-28T00:52:26.213Z,"23090RA98G","15",202,11.50
2026-05-28T00:52:26.449Z,"23090RA98G","15",219,0.00
2026-05-28T00:52:26.675Z,"23090RA98G","15",208,11.59
2026-05-28T00:52:26.936Z,"23090RA98G","15",242,0.00
2026-05-28T00:52:27.166Z,"23090RA98G","15",206,11.47
