t_ms,phase,sheet_idx,jvm_heap_used_mb,jvm_heap_max_mb,native_heap_used_mb,native_heap_size_mb,rss_mb,cpu_percent
146347,CPU4T,19,114.57,512.00,300.56,308.26,538.78,391.96
146451,CPU4T,19,115.39,512.00,327.79,335.52,560.21,432.94
146560,CPU4T,20,92.01,512.00,251.68,259.31,461.68,284.42
146663,CPU4T,20,102.64,512.00,259.75,267.73,487.46,280.94
146766,CPU4T,20,102.72,512.00,259.77,267.73,487.46,389.14
146868,CPU4T,20,103.79,512.00,279.25,287.21,508.05,429.98
146970,CPU4T,21,114.47,512.00,300.56,308.51,538.58,304.37
147071,CPU4T,21,114.51,512.00,300.58,308.51,538.58,374.36
147174,CPU4T,21,114.59,512.00,300.60,308.51,538.57,282.21
147277,CPU4T,22,91.98,512.00,251.66,259.28,462.47,301.61
147380,CPU4T,22,102.88,512.00,259.78,267.73,487.57,270.63
147483,CPU4T,22,102.95,512.00,259.80,267.73,487.57,234.63
147584,CPU4T,22,102.99,512.00,259.81,267.73,487.77,137.89
147686,CPU4T,22,103.07,512.00,259.82,267.73,487.73,315.12
147789,CPU4T,22,103.75,512.00,290.98,298.89,519.89,340.37
147891,CPU4T,23,114.82,512.00,300.64,308.76,538.66,147.13
147992,CPU4T,23,114.89,512.00,300.65,308.76,538.35,294.23
148094,CPU4T,23,114.93,512.00,300.66,308.76,538.27,294.45
148196,CPU4T,23,115.01,512.00,300.66,308.76,537.84,264.94
148298,CPU4T,23,93.35,512.00,312.60,320.54,521.14,371.83
148400,CPU4T,23,92.54,512.00,268.09,276.28,486.54,217.08
148507,CPU4T,24,103.45,512.00,268.23,276.38,496.11,195.18
148610,CPU4T,24,103.52,512.00,268.25,276.38,496.03,312.84
148714,CPU4T,24,103.60,512.00,268.27,276.38,496.03,364.26
148816,CPU4T,24,104.15,512.00,303.26,311.44,528.57,354.28
148917,CPU4T,25,115.39,512.00,309.04,317.16,543.65,226.29
149019,CPU4T,25,115.46,512.00,309.05,317.16,543.26,295.10
149121,CPU4T,25,115.56,512.00,309.07,317.16,543.26,363.00
149229,CPU4T,25,91.94,512.00,278.22,286.39,491.65,334.16
149331,CPU4T,26,102.88,512.00,259.84,267.98,482.91,264.98
149433,CPU4T,26,103.19,512.00,259.86,267.98,483.12,390.20
149536,CPU4T,26,103.79,512.00,271.92,279.76,488.77,389.02
149638,CPU4T,27,114.70,512.00,300.66,308.76,534.38,304.64
149739,CPU4T,27,114.77,512.00,300.67,308.76,534.38,343.89
149841,CPU4T,27,114.81,512.00,300.69,308.76,534.59,393.07
149945,CPU4T,28,92.25,512.00,269.33,277.45,482.77,364.57
150047,CPU4T,28,102.88,512.00,259.88,268.23,483.77,344.43
150151,CPU4T,28,102.92,512.00,259.90,268.23,483.77,386.05
150253,CPU4T,29,103.78,512.00,301.76,310.09,525.64,294.22
150358,CPU4T,29,114.41,512.00,300.70,309.01,534.03,352.04
150459,CPU4T,29,114.73,512.00,300.72,309.01,534.23,384.02
150562,CPU4T,30,91.99,512.00,258.18,266.51,471.88,418.44
150665,CPU4T,30,102.62,512.00,259.91,268.23,483.80,350.19
150767,CPU4T,30,102.69,512.00,259.93,268.23,483.80,380.48
150870,CPU4T,31,103.56,512.00,292.55,300.50,513.12,459.54
150971,CPU4T,31,114.42,512.00,300.72,309.01,534.65,304.51
151073,CPU4T,31,114.49,512.00,300.75,309.01,534.65,403.03
151178,CPU4T,31,91.65,512.00,324.61,332.88,534.03,468.84
151279,CPU4T,32,102.62,512.00,259.93,268.23,483.50,245.77
151382,CPU4T,32,102.69,512.00,259.96,268.23,483.50,379.75
151485,CPU4T,32,103.04,512.00,259.97,268.23,483.50,407.87
151590,CPU4T,33,103.96,512.00,310.21,318.48,535.07,399.64
151698,CPU4T,33,114.55,512.00,300.75,309.01,534.54,315.40
151800,CPU4T,33,114.63,512.00,300.77,309.01,534.54,362.03
151906,CPU4T,34,91.87,512.00,282.31,290.53,494.86,414.79
152008,CPU4T,34,102.88,512.00,259.96,268.23,483.80,323.85
152110,CPU4T,34,102.95,512.00,259.98,268.23,484.01,392.12
152212,CPU4T,34,103.50,512.00,272.10,280.01,495.39,460.71
152318,CPU4T,35,109.76,512.00,300.76,309.01,528.86,368.99
152421,CPU4T,35,114.76,512.00,300.79,309.01,534.48,379.45
152526,CPU4T,35,115.35,512.00,312.85,320.79,538.91,398.10
152628,CPU4T,36,97.85,512.00,259.96,268.23,476.91,255.31
152729,CPU4T,36,102.62,512.00,259.99,268.23,483.35,375.47
152831,CPU4T,36,102.69,512.00,260.01,268.23,483.35,381.93
152937,CPU4T,37,103.82,512.00,301.87,310.09,521.45,443.24
153040,CPU4T,37,114.46,512.00,300.80,309.01,534.47,349.89
153142,CPU4T,37,114.54,512.00,300.82,309.01,534.68,392.10
153245,CPU4T,38,92.06,512.00,251.65,259.76,463.45,387.37
153346,CPU4T,38,102.69,512.00,260.02,268.23,483.88,326.70
153449,CPU4T,38,103.02,512.00,260.04,268.23,483.88,381.94
153550,CPU4T,39,103.92,512.00,292.67,300.56,504.98,491.86
153652,CPU4T,39,114.52,512.00,300.83,309.01,534.69,344.34
153756,CPU4T,39,114.59,512.00,300.86,309.01,534.69,376.18
153859,CPU4T,40,91.96,512.00,278.51,286.64,483.27,397.50
153960,CPU4T,40,102.91,512.00,260.05,268.23,483.79,315.14
154062,CPU4T,40,103.01,512.00,260.07,268.23,483.79,382.52
154164,CPU4T,41,103.94,512.00,292.75,300.56,512.93,402.26
154265,CPU4T,41,114.58,512.00,300.86,309.01,534.56,316.85
154366,CPU4T,41,114.66,512.00,300.88,309.01,534.77,376.33
154468,CPU4T,41,115.48,512.00,339.79,347.98,568.09,392.69
154571,CPU4T,42,102.81,512.00,260.07,268.23,483.90,243.65
154674,CPU4T,42,102.89,512.00,260.09,268.23,483.90,387.22
154775,CPU4T,42,103.48,512.00,295.18,303.29,519.00,433.27
154877,CPU4T,43,114.42,512.00,300.89,309.01,533.94,343.21
154984,CPU4T,43,114.72,512.00,300.91,309.01,534.15,339.03
155085,CPU4T,43,115.31,512.00,313.09,320.79,542.38,412.98
155188,CPU4T,44,102.59,512.00,260.10,268.23,483.90,282.58
155290,CPU4T,44,102.66,512.00,260.12,268.23,483.90,393.24
155392,CPU4T,44,102.73,512.00,260.13,268.23,483.90,381.05
155494,CPU4T,45,114.39,512.00,300.91,309.01,534.96,392.75
155596,CPU4T,45,114.46,512.00,300.94,309.01,534.96,390.55
155698,CPU4T,45,114.54,512.00,300.95,309.01,534.96,401.58
155801,CPU4T,46,121.30,512.00,341.72,349.79,578.62,448.82
155903,CPU4T,46,102.27,512.00,227.74,235.84,451.78,411.91
156006,CPU4T,46,102.61,512.00,227.76,235.84,451.99,398.52
156109,CPU4T,47,103.53,512.00,258.82,266.62,478.42,456.22
156212,CPU4T,47,102.22,512.00,231.14,239.24,449.19,395.81
156315,CPU4T,47,102.29,512.00,225.55,233.61,446.13,370.14
156417,CPU4T,48,103.20,512.00,258.14,265.93,466.77,410.76
156519,CPU4T,48,114.07,512.00,266.34,274.40,499.30,344.30
156621,CPU4T,48,114.18,512.00,266.37,274.40,499.30,391.36
156724,CPU4T,49,114.98,512.00,285.84,293.88,519.41,465.35
156829,CPU4T,49,112.75,512.00,266.64,274.93,501.45,391.94
156931,CPU4T,49,112.85,512.00,239.25,247.54,470.68,391.54
157033,CPU4T,49,113.71,512.00,251.06,259.32,483.38,479.77
157140,CPU4T,50,124.61,512.00,278.39,286.67,523.22,318.54
157243,CPU4T,50,124.69,512.00,278.42,286.67,523.43,368.18
157346,CPU4T,50,125.28,512.00,290.42,298.45,526.25,409.52
157448,CPU4T,51,136.21,512.00,317.47,325.70,574.09,361.10
157551,CPU4T,51,97.82,512.00,239.03,247.30,453.44,465.37
157653,CPU4T,51,97.89,512.00,239.05,247.30,453.44,392.91
157757,CPU4T,52,109.37,512.00,291.58,299.84,521.03,364.26
157860,CPU4T,52,109.45,512.00,291.61,299.84,521.03,381.10
157963,CPU4T,52,109.53,512.00,291.62,299.84,521.24,397.60
158065,CPU4T,53,110.65,512.00,331.30,339.38,559.41,283.35
158167,CPU4T,53,108.09,512.00,239.28,247.53,468.22,332.62
158273,CPU4T,53,108.19,512.00,239.29,247.53,468.22,264.74
158378,CPU4T,53,108.26,512.00,239.31,247.53,468.22,342.44
158480,CPU4T,54,115.08,512.00,291.59,299.82,526.96,286.33
158581,CPU4T,54,102.22,512.00,239.08,247.30,460.18,404.15
158683,CPU4T,54,102.29,512.00,239.09,247.30,460.18,380.99
158787,CPU4T,55,103.19,512.00,265.88,273.68,481.10,358.37
158888,CPU4T,55,113.82,512.00,278.43,286.63,512.16,246.22
158990,CPU4T,55,113.90,512.00,278.45,286.63,512.16,361.96
159094,CPU4T,55,114.24,512.00,278.47,286.63,512.36,348.42
159197,CPU4T,56,115.14,512.00,333.21,341.36,566.81,368.61
159300,CPU4T,56,125.77,512.00,317.59,325.73,563.29,329.94
159402,CPU4T,56,125.85,512.00,317.61,325.73,563.29,381.23
159504,CPU4T,57,109.20,512.00,265.49,273.26,476.65,353.24
159606,CPU4T,57,119.83,512.00,277.77,286.19,519.80,304.40
159707,CPU4T,57,119.87,512.00,277.79,286.19,519.80,385.17
159809,CPU4T,57,120.46,512.00,290.01,297.97,528.37,421.48
159911,CPU4T,58,131.53,512.00,330.32,338.70,575.19,352.93
160015,CPU4T,58,102.58,512.00,239.37,247.76,462.56,432.68
160118,CPU4T,58,102.65,512.00,239.38,247.76,462.56,390.63
160221,CPU4T,59,103.51,512.00,280.93,289.30,500.36,320.05
160323,CPU4T,59,114.15,512.00,278.55,286.91,514.55,283.70
160425,CPU4T,59,114.23,512.00,278.57,286.91,514.55,389.95
160527,CPU4T,59,115.20,512.00,309.71,318.07,546.37,384.82
160629,CPU4T,60,112.75,512.00,282.27,290.61,511.35,341.97
160732,CPU4T,60,112.85,512.00,239.42,247.78,472.59,271.33
160834,CPU4T,60,112.92,512.00,239.43,247.78,472.59,325.29
160935,CPU4T,61,113.88,512.00,294.34,302.68,524.37,384.32
161039,CPU4T,61,124.75,512.00,291.95,300.29,538.39,299.76
161141,CPU4T,61,124.83,512.00,291.98,300.29,538.39,390.26
161247,CPU4T,61,91.64,512.00,323.09,331.45,537.88,350.78
161349,CPU4T,62,102.60,512.00,278.56,286.89,500.71,243.89
161454,CPU4T,62,102.68,512.00,278.58,286.89,500.71,372.31
161556,CPU4T,62,103.57,512.00,290.77,298.67,508.78,410.69
161661,CPU4T,63,114.44,512.00,317.78,326.07,551.77,268.31
161763,CPU4T,63,114.48,512.00,317.80,326.07,551.95,361.81
161870,CPU4T,63,114.55,512.00,317.82,326.07,551.95,372.29
161974,CPU4T,64,92.06,512.00,281.46,289.23,488.73,375.68
162076,CPU4T,64,102.95,512.00,278.60,286.90,503.28,313.11
162178,CPU4T,64,103.02,512.00,278.62,286.90,503.28,402.39
162281,CPU4T,64,103.61,512.00,305.85,314.16,526.27,419.42
162384,CPU4T,65,114.45,512.00,317.44,325.71,554.75,319.82
162486,CPU4T,65,114.53,512.00,317.46,325.71,554.75,389.85
162588,CPU4T,65,114.84,512.00,317.48,325.71,554.96,393.62
162692,CPU4T,66,91.76,512.00,339.13,347.30,549.10,434.48
162793,CPU4T,66,102.45,512.00,274.11,282.42,496.94,256.17
162895,CPU4T,66,102.53,512.00,274.13,282.42,496.94,381.74
162997,CPU4T,66,103.12,512.00,286.31,294.20,508.18,422.07
163100,CPU4T,67,114.26,512.00,326.66,334.95,560.18,242.77
163204,CPU4T,67,114.33,512.00,326.69,334.95,561.46,364.20
163307,CPU4T,67,114.41,512.00,326.71,334.95,561.68,369.71
163411,CPU4T,68,115.40,512.00,353.47,361.29,563.88,463.26
163513,CPU4T,68,102.41,512.00,274.96,283.24,498.90,274.31
163615,CPU4T,68,102.74,512.00,274.99,283.24,499.11,381.65
163717,CPU4T,68,103.33,512.00,287.23,295.02,505.11,421.95
163818,CPU4T,69,109.44,512.00,313.72,321.96,543.05,375.17
163920,CPU4T,69,114.21,512.00,313.75,321.96,549.24,363.83
164024,CPU4T,69,114.29,512.00,313.76,321.96,549.45,365.84
164128,CPU4T,70,91.69,512.00,353.53,361.34,550.90,317.94
164230,CPU4T,70,102.38,512.00,258.67,266.91,482.54,245.55
164331,CPU4T,70,102.45,512.00,258.69,266.91,482.54,364.51
164432,CPU4T,70,102.53,512.00,258.71,266.91,482.54,394.42
164537,CPU4T,71,103.39,512.00,309.66,317.81,534.47,305.93
164639,CPU4T,71,114.26,512.00,310.80,318.99,546.09,283.42
164742,CPU4T,71,114.33,512.00,310.82,318.99,546.30,400.61
164845,CPU4T,72,91.95,512.00,315.57,323.35,524.48,388.25
164948,CPU4T,72,102.64,512.00,278.28,286.46,502.47,281.65
165051,CPU4T,72,102.72,512.00,278.30,286.46,502.47,387.09
165155,CPU4T,72,103.61,512.00,313.35,321.52,538.15,415.02
165256,CPU4T,73,114.48,512.00,330.36,338.50,564.43,286.40
165358,CPU4T,73,114.52,512.00,330.38,338.50,564.64,402.03
165460,CPU4T,73,115.13,512.00,342.25,350.28,576.95,430.62
165564,CPU4T,74,92.08,512.00,276.96,285.07,488.51,357.24
165667,CPU4T,74,102.71,512.00,278.07,286.25,500.67,348.75
165769,CPU4T,74,102.75,512.00,278.09,286.25,500.67,390.72
165872,CPU4T,75,103.62,512.00,328.29,336.46,554.47,359.85
165974,CPU4T,75,114.25,512.00,330.33,338.48,564.90,332.25
166077,CPU4T,75,114.56,512.00,330.36,338.48,565.11,409.43
166180,CPU4T,76,115.51,512.00,370.09,377.83,588.72,417.13
166281,CPU4T,76,102.37,512.00,241.28,249.43,463.41,345.53
166384,CPU4T,76,102.44,512.00,241.30,249.43,463.41,380.92
166486,CPU4T,76,103.04,512.00,276.36,284.49,499.80,448.37
166588,CPU4T,77,114.18,512.00,293.37,301.48,528.86,323.02
166692,CPU4T,77,114.25,512.00,293.39,301.48,528.86,387.45
166794,CPU4T,77,114.80,512.00,305.32,313.26,541.24,449.99
166898,CPU4T,78,125.74,512.00,345.49,353.57,578.09,357.08
167001,CPU4T,78,97.64,512.00,239.26,247.35,458.89,444.93
167103,CPU4T,78,97.95,512.00,239.28,247.35,459.11,380.89
167205,CPU4T,79,109.44,512.00,291.33,299.41,523.85,373.93
167308,CPU4T,79,109.51,512.00,291.35,299.41,523.85,379.87
167410,CPU4T,79,109.58,512.00,291.37,299.41,523.85,388.88
167513,CPU4T,80,110.38,512.00,345.80,353.84,568.83,369.47
167616,CPU4T,80,108.37,512.00,239.27,247.35,467.71,420.11
167718,CPU4T,80,108.47,512.00,239.29,247.35,467.71,381.09
167820,CPU4T,80,109.02,512.00,251.53,259.13,479.38,450.43
167925,CPU4T,81,119.99,512.00,291.36,299.41,527.99,353.76
168028,CPU4T,81,102.31,512.00,239.26,247.31,459.84,398.80
168130,CPU4T,81,103.17,512.00,251.45,259.09,467.24,420.85
168233,CPU4T,82,114.13,512.00,291.29,299.32,524.88,348.69
168335,CPU4T,82,114.21,512.00,291.31,299.32,524.88,380.59
168437,CPU4T,82,114.28,512.00,291.33,299.32,524.88,392.91
168539,CPU4T,83,115.11,512.00,330.66,338.61,565.09,413.25
168641,CPU4T,83,125.97,512.00,343.49,351.48,590.80,332.74
168743,CPU4T,83,126.04,512.00,343.51,351.48,590.80,393.09
168849,CPU4T,83,102.75,512.00,326.02,334.05,548.79,435.05
168952,CPU4T,84,108.99,512.00,291.37,299.39,518.84,291.32
169053,CPU4T,84,113.82,512.00,291.39,299.39,527.09,364.05
169155,CPU4T,84,114.14,512.00,291.42,299.39,527.29,373.06
169257,CPU4T,84,114.73,512.00,326.42,334.46,562.52,423.52
169359,CPU4T,85,125.64,512.00,343.47,351.44,592.72,320.94
169464,CPU4T,85,125.68,512.00,343.49,351.44,592.72,363.46
169574,CPU4T,85,126.27,512.00,355.36,363.21,605.00,453.83
169676,CPU4T,86,92.89,512.00,278.70,286.57,491.34,273.88
169778,CPU4T,86,103.52,512.00,291.37,299.34,516.20,305.31
169882,CPU4T,86,103.56,512.00,291.39,299.34,516.20,403.82
169988,CPU4T,86,104.18,512.00,330.29,338.30,555.32,433.36
170092,CPU4T,87,115.06,512.00,343.45,351.65,578.58,308.91
170194,CPU4T,87,115.39,512.00,343.48,351.65,578.79,401.13
170306,CPU4T,87,115.98,512.00,355.72,363.43,585.10,392.76
170408,CPU4T,88,92.50,512.00,279.06,286.88,474.80,302.96
170512,CPU4T,88,103.13,512.00,291.41,299.62,516.34,288.00
170614,CPU4T,88,103.44,512.00,291.44,299.62,516.55,402.52
170716,CPU4T,88,103.52,512.00,291.45,299.62,516.55,373.22
170821,CPU4T,89,104.41,512.00,359.00,367.17,585.59,429.14
170923,CPU4T,89,115.04,512.00,343.55,351.71,578.75,332.92
171025,CPU4T,89,115.08,512.00,343.58,351.71,578.75,400.02
171127,CPU4T,90,92.08,512.00,383.32,391.04,578.98,412.13
171229,CPU4T,90,102.78,512.00,278.46,286.66,502.78,325.15
171332,CPU4T,90,102.85,512.00,278.49,286.66,502.78,378.01
171434,CPU4T,90,103.44,512.00,290.35,298.44,514.53,431.75
171535,CPU4T,91,114.32,512.00,330.47,338.64,565.77,305.44
171638,CPU4T,91,114.65,512.00,330.49,338.64,565.98,389.99
171740,CPU4T,91,114.72,512.00,330.51,338.64,565.98,391.10
171843,CPU4T,92,91.82,512.00,308.83,317.00,515.86,397.68
171948,CPU4T,92,102.45,512.00,274.40,282.57,497.86,325.93
172051,CPU4T,92,102.53,512.00,274.42,282.57,497.86,388.39
172156,CPU4T,93,103.60,512.00,293.90,302.05,518.61,496.06
172259,CPU4T,93,114.26,512.00,326.65,334.79,561.33,358.29
172362,CPU4T,93,114.33,512.00,326.67,334.79,561.33,387.05
172464,CPU4T,93,114.89,512.00,353.89,362.05,585.32,450.48
172568,CPU4T,94,125.82,512.00,378.81,386.93,613.18,327.15
172671,CPU4T,94,102.58,512.00,239.53,247.63,463.56,448.53
172773,CPU4T,94,102.65,512.00,239.54,247.63,463.56,383.13
172874,CPU4T,95,103.51,512.00,279.13,286.83,500.95,491.76
172977,CPU4T,95,102.24,512.00,245.31,253.41,463.19,361.14
173079,CPU4T,95,102.31,512.00,239.39,247.48,459.51,402.31
173180,CPU4T,95,103.19,512.00,274.49,282.54,494.25,480.94
173285,CPU4T,96,114.12,512.00,291.96,300.04,525.26,317.10
173388,CPU4T,96,114.16,512.00,291.98,300.04,525.26,376.85
173490,CPU4T,96,114.24,512.00,292.00,300.04,525.26,403.09
173592,CPU4T,97,115.17,512.00,331.96,339.61,562.54,468.04
173694,CPU4T,97,102.56,512.00,241.98,250.07,462.38,421.46
173796,CPU4T,97,102.63,512.00,239.99,248.04,462.38,383.86
173898,CPU4T,97,103.19,512.00,275.05,283.11,497.65,530.39
174008,CPU4T,98,114.22,512.00,292.53,300.58,527.44,318.24
174110,CPU4T,98,114.33,512.00,292.55,300.58,527.44,390.55
174213,CPU4T,98,115.15,512.00,304.74,312.36,532.64,435.67
174318,CPU4T,99,91.81,512.00,291.14,299.47,500.88,421.61
174420,CPU4T,99,102.44,512.00,275.39,283.71,497.55,333.84
174523,CPU4T,99,102.52,512.00,275.41,283.71,497.55,395.52
174627,CPU4T,99,103.12,512.00,314.32,322.68,537.29,483.25
174731,CPU4T,100,114.31,512.00,327.93,336.22,563.57,308.43
174835,CPU4T,100,114.38,512.00,327.95,336.22,563.57,374.59
174937,CPU4T,100,114.68,512.00,327.93,336.22,564.09,372.86
175043,CPU4T,101,91.82,512.00,285.90,293.76,502.14,405.85
175144,CPU4T,101,102.45,512.00,275.34,283.64,498.87,285.14
175245,CPU4T,101,102.78,512.00,275.37,283.64,498.87,395.51
175348,CPU4T,101,103.37,512.00,302.59,310.90,523.25,466.51
175452,CPU4T,102,114.21,512.00,314.52,322.78,550.05,367.65
175556,CPU4T,102,114.28,512.00,314.54,322.78,550.05,383.91
175658,CPU4T,102,114.88,512.00,326.72,334.55,553.45,418.83
175761,CPU4T,103,91.76,512.00,318.16,326.41,524.93,466.88
175863,CPU4T,103,102.42,512.00,263.65,271.91,485.81,364.50
175968,CPU4T,103,102.49,512.00,263.67,271.91,485.81,371.69
176072,CPU4T,104,103.36,512.00,290.29,298.11,497.79,462.29
176178,CPU4T,104,113.99,512.00,302.81,311.04,538.13,355.84
176280,CPU4T,104,114.31,512.00,302.83,311.04,538.13,382.89
176383,CPU4T,104,114.90,512.00,337.97,346.10,570.81,448.55
176488,CPU4T,105,125.89,512.00,355.34,363.54,600.18,372.09
176590,CPU4T,105,102.30,512.00,240.05,248.26,463.77,467.50
176692,CPU4T,105,103.19,512.00,252.11,260.04,465.42,383.90
176794,CPU4T,106,103.59,512.00,308.42,316.61,528.54,518.85
176899,CPU4T,106,114.25,512.00,292.69,300.87,529.70,322.18
177002,CPU4T,106,114.33,512.00,292.71,300.87,529.70,398.07
177106,CPU4T,107,115.28,512.00,332.68,340.43,557.52,453.46
177210,CPU4T,107,113.06,512.00,240.09,248.28,472.63,404.77
177312,CPU4T,107,113.17,512.00,240.11,248.28,472.84,381.98
177414,CPU4T,107,113.72,512.00,251.98,260.05,484.90,461.83
177517,CPU4T,108,124.75,512.00,292.81,300.98,538.77,339.03
177622,CPU4T,108,102.24,512.00,240.28,248.45,460.34,446.17
177724,CPU4T,108,102.58,512.00,240.30,248.45,460.75,391.56
177827,CPU4T,109,104.64,512.00,280.87,289.03,502.77,332.50
177928,CPU4T,109,114.10,512.00,279.72,287.85,512.81,354.18
178031,CPU4T,109,114.18,512.00,279.74,287.85,512.81,380.47
178134,CPU4T,110,114.98,512.00,317.87,326.16,553.79,456.70
178236,CPU4T,110,125.84,512.00,319.01,327.34,565.52,360.63
178339,CPU4T,110,125.91,512.00,319.03,327.34,565.52,380.07
178441,CPU4T,110,102.79,512.00,275.27,283.71,497.89,430.27
178543,CPU4T,111,113.66,512.00,279.67,288.05,514.39,283.76
178646,CPU4T,111,113.74,512.00,279.70,288.05,514.60,391.72
178750,CPU4T,111,114.60,512.00,291.50,299.82,526.66,422.42
178851,CPU4T,112,125.46,512.00,319.06,327.39,565.54,305.08
178954,CPU4T,112,125.50,512.00,319.08,327.39,565.54,390.80
179057,CPU4T,112,126.13,512.00,331.33,339.17,572.77,435.08
179160,CPU4T,113,91.98,512.00,291.86,300.19,487.64,380.82
179266,CPU4T,113,102.91,512.00,264.18,272.51,485.77,329.58
179368,CPU4T,113,102.98,512.00,264.20,272.51,485.77,401.89
179471,CPU4T,113,103.53,512.00,299.32,307.57,520.79,496.17
179574,CPU4T,114,114.38,512.00,303.60,311.89,536.43,329.92
179676,CPU4T,114,114.46,512.00,303.62,311.89,536.64,381.17
179778,CPU4T,114,115.28,512.00,303.61,311.89,537.15,410.29
179881,CPU4T,115,92.96,512.00,261.37,269.74,471.97,419.22
179984,CPU4T,115,102.42,512.00,260.23,268.56,481.51,349.23
180086,CPU4T,115,102.49,512.00,260.24,268.56,481.51,392.34
180188,CPU4T,116,103.33,512.00,287.05,294.93,490.59,432.32
180290,CPU4T,116,114.20,512.00,299.69,307.99,533.99,352.23
180392,CPU4T,116,114.27,512.00,299.71,307.99,533.99,381.33
180494,CPU4T,116,114.82,512.00,311.52,319.77,546.11,440.02
180598,CPU4T,117,125.79,512.00,352.36,360.63,597.16,415.41
180701,CPU4T,117,97.58,512.00,240.36,248.64,459.54,477.06
180804,CPU4T,117,97.92,512.00,240.38,248.64,459.54,376.50
180906,CPU4T,118,104.64,512.00,279.78,288.05,507.00,401.40
181009,CPU4T,118,109.37,512.00,279.80,288.05,512.36,369.65
181111,CPU4T,118,109.45,512.00,279.82,288.05,512.36,381.73
181214,CPU4T,119,110.32,512.00,306.50,314.57,535.38,494.86
181315,CPU4T,119,108.15,512.00,240.38,248.89,468.77,366.05
181417,CPU4T,119,108.22,512.00,240.40,248.89,468.77,393.98
181520,CPU4T,119,108.81,512.00,252.20,260.67,481.00,447.34
181625,CPU4T,120,110.37,512.00,280.83,289.33,511.11,401.01
181728,CPU4T,120,102.51,512.00,240.35,248.84,460.54,407.11
181831,CPU4T,120,102.58,512.00,240.37,248.84,460.54,378.51
181933,CPU4T,121,103.57,512.00,295.34,303.81,502.98,447.89
182035,CPU4T,121,114.21,512.00,292.94,301.40,526.73,323.65
182138,CPU4T,121,114.29,512.00,292.96,301.40,526.73,389.59
182242,CPU4T,121,115.11,512.00,331.87,340.37,563.22,472.48
182344,CPU4T,122,126.01,512.00,332.40,340.82,579.56,332.15
182447,CPU4T,122,126.05,512.00,332.42,340.82,579.56,380.70
182552,CPU4T,122,102.77,512.00,344.07,352.51,571.25,463.44
182657,CPU4T,123,103.11,512.00,267.48,275.34,479.64,316.72
182761,CPU4T,123,113.98,512.00,280.01,288.45,515.34,297.77
182863,CPU4T,123,114.06,512.00,280.04,288.45,515.34,372.15
182965,CPU4T,123,114.68,512.00,315.15,323.51,549.32,491.15
183068,CPU4T,124,125.55,512.00,319.30,327.70,566.63,328.70
183171,CPU4T,124,125.59,512.00,319.32,327.70,566.63,389.91
183280,CPU4T,124,126.42,512.00,331.50,339.47,576.03,437.25
183401,CPU4T,125,92.57,512.00,292.62,300.49,480.77,324.67
183503,CPU4T,125,103.23,512.00,293.18,301.61,517.24,281.77
183607,CPU4T,125,103.31,512.00,293.21,301.61,517.24,395.56
183714,CPU4T,125,103.91,512.00,305.45,313.39,527.86,403.16
183816,CPU4T,126,115.07,512.00,345.86,354.26,581.43,351.84
183920,CPU4T,126,115.14,512.00,345.88,354.26,581.71,392.81
184023,CPU4T,126,115.18,512.00,345.90,354.26,581.71,381.62
184126,CPU4T,127,91.74,512.00,396.48,404.83,604.00,455.85
184228,CPU4T,127,102.43,512.00,275.85,284.28,497.77,343.35
184330,CPU4T,127,102.74,512.00,275.88,284.28,497.98,411.41
184432,CPU4T,127,103.34,512.00,314.78,323.24,536.68,486.76
184538,CPU4T,128,114.31,512.00,328.53,336.93,563.70,313.50
184640,CPU4T,128,114.38,512.00,328.55,336.93,563.70,400.85
184744,CPU4T,128,114.93,512.00,340.80,348.70,574.76,433.44
184848,CPU4T,129,92.92,512.00,351.28,359.67,559.66,453.13
184949,CPU4T,129,102.41,512.00,264.29,272.68,486.04,392.87
185052,CPU4T,129,102.49,512.00,264.31,272.68,486.04,388.21
185155,CPU4T,130,103.35,512.00,304.35,312.33,517.29,499.08
185256,CPU4T,130,114.24,512.00,317.00,325.37,552.40,326.76
185357,CPU4T,130,114.32,512.00,317.03,325.37,552.40,393.53
185460,CPU4T,130,114.87,512.00,344.25,352.63,580.10,478.66
185564,CPU4T,131,125.81,512.00,358.05,366.39,605.79,371.88
185667,CPU4T,131,97.58,512.00,242.24,250.59,458.14,448.72
185769,CPU4T,131,97.92,512.00,242.26,250.59,458.35,402.94
185871,CPU4T,132,98.96,512.00,299.26,307.59,504.09,490.45
185973,CPU4T,132,109.56,512.00,296.65,304.98,526.52,323.00
186075,CPU4T,132,109.64,512.00,296.68,304.98,526.52,390.46
186179,CPU4T,132,110.23,512.00,323.90,332.23,548.35,481.94
186284,CPU4T,133,108.17,512.00,316.84,325.14,540.68,362.75
186389,CPU4T,133,108.24,512.00,242.39,250.70,470.60,417.69
186491,CPU4T,133,108.84,512.00,254.14,262.48,471.18,382.61
186594,CPU4T,134,109.41,512.00,294.72,303.02,526.09,474.31
186699,CPU4T,134,120.04,512.00,296.81,305.09,537.80,344.01
186802,CPU4T,134,120.35,512.00,296.83,305.09,538.01,388.74
186904,CPU4T,135,121.34,512.00,316.31,324.57,558.29,470.24
187007,CPU4T,135,102.38,512.00,263.22,271.54,483.00,340.61
187110,CPU4T,135,102.46,512.00,263.24,271.54,483.00,386.09
