t_ms,cpu_pct,ram_mb
1011.0,6.20,90.06
2011.4,10.90,106.43
3012.9,171.10,322.68
4016.8,167.00,294.02
5017.3,1.60,294.12
6018.0,45.30,412.91
7019.1,79.60,323.80
8019.5,85.90,493.48
9019.8,50.00,540.88
10020.6,51.50,584.70
11021.4,31.20,627.94
12021.7,37.50,670.91
13022.3,67.10,731.53
14022.9,51.50,799.64
15023.6,37.50,842.93
16024.1,62.50,916.45
17024.9,21.90,928.73
18025.5,59.30,463.28
19026.0,43.70,519.48
20026.3,37.50,548.82
21027.0,35.90,628.04
22027.9,29.70,671.08
23028.2,42.20,713.62
24028.6,42.20,756.29
25029.0,31.20,798.73
26029.4,32.80,841.24
27030.0,62.50,889.94
28030.7,20.30,922.09
29031.1,50.00,970.80
30031.7,51.50,1049.75
31033.0,35.90,484.95
32033.6,46.80,500.33
33034.0,35.90,500.75
34034.6,43.70,501.03
35035.4,46.80,501.29
36036.1,42.20,501.28
37036.7,26.50,501.49
38037.1,81.20,505.23
39037.8,32.80,502.16
40038.6,73.40,465.88
41039.4,34.30,502.63
42039.7,29.70,501.22
43040.1,39.00,503.18
44040.5,46.90,503.40
45041.6,35.90,503.64
46042.0,35.90,489.35
47042.4,35.90,491.31
48043.0,39.00,491.67
49043.6,46.80,492.03
50044.1,48.40,492.38
51044.8,35.90,492.89
52045.5,29.70,493.04
53046.0,48.40,493.84
54046.4,50.00,491.82
55046.7,53.10,493.44
56047.3,35.90,542.39
57048.0,53.10,572.68
58048.5,23.40,573.08
59049.0,60.90,527.01
60049.5,21.90,576.56
61050.1,60.90,527.39
62050.6,42.20,548.05
63051.3,35.90,523.20
64052.0,50.00,572.69
65052.5,31.20,553.00
66053.4,37.50,573.08
67054.3,34.30,573.17
68055.1,34.30,573.16
69055.7,37.50,573.25
70056.0,34.40,573.46
71056.4,37.50,573.07
72056.7,60.90,573.11
73057.1,37.50,573.77
74057.4,65.60,574.47
75058.2,35.90,579.56
76058.7,76.50,612.64
77059.1,23.40,579.64
78059.6,56.20,530.89
79060.3,43.70,579.93
80061.3,64.00,531.22
81061.8,50.00,582.17
82062.2,25.00,599.77
83062.6,34.40,583.49
84063.4,40.60,583.59
85063.9,35.90,580.25
86064.6,42.20,580.43
87065.1,37.50,580.55
88065.9,28.10,580.56
89066.4,46.90,580.73
90067.1,29.70,581.04
91067.8,57.80,581.12
92068.4,23.40,581.15
93068.6,37.50,581.17
94069.3,45.30,598.84
95069.9,31.20,581.51
96070.3,53.10,577.88
97070.8,34.40,578.11
98071.5,46.80,579.35
99072.5,54.60,579.16
100073.0,35.90,579.82
101073.5,31.20,580.14
102073.9,42.20,580.30
103074.7,34.30,580.44
104075.3,56.20,580.67
105076.0,23.40,580.96
106076.6,57.80,581.22
107077.0,50.00,604.73
108077.9,40.60,581.78
109078.2,48.40,631.67
110079.3,45.30,600.00
111079.7,45.30,582.60
112080.7,39.00,583.24
113081.4,39.00,583.36
114082.4,37.50,583.47
115083.1,40.60,583.85
116084.0,31.20,583.98
117084.4,53.10,584.26
118084.8,32.80,584.25
119085.2,57.80,598.31
120086.2,28.10,568.41
121086.8,54.70,568.58
122087.2,43.70,586.23
123088.1,46.80,568.37
124088.7,57.80,618.11
125089.4,37.50,586.62
126089.8,37.50,568.77
127090.8,42.10,568.82
128091.1,39.00,564.90
129091.6,34.40,564.92
130092.0,40.60,565.17
131093.1,51.50,565.37
132093.5,53.10,565.59
133094.3,26.50,605.60
134095.0,67.10,606.65
135095.9,23.40,607.02
136096.6,65.60,624.40
137096.9,25.00,607.62
138097.4,67.20,607.85
139098.1,26.50,607.88
140098.9,51.50,608.45
141099.5,42.20,627.37
142100.6,29.70,608.78
143101.0,45.30,608.80
144101.4,32.80,654.80
145102.2,42.20,609.17
146102.9,31.20,609.58
147103.2,45.30,610.55
148103.8,32.80,610.96
149104.2,51.50,611.41
150104.9,25.00,611.61
151105.3,62.50,630.56
152105.8,20.30,611.83
153106.6,53.10,608.07
154107.3,45.30,625.33
155107.9,35.90,608.17
156108.4,37.50,659.81
157108.7,39.10,627.09
158109.3,45.30,611.96
159110.2,34.30,661.71
160111.1,35.90,612.20
161112.0,34.30,612.25
162112.9,35.90,616.61
163113.6,46.80,616.86
164114.4,53.10,617.07
165114.7,32.80,617.30
166115.3,50.00,617.50
167115.9,37.50,617.56
168116.5,40.60,606.01
169117.0,42.20,641.62
170117.8,39.00,608.39
171118.4,48.40,608.60
172119.6,42.10,608.87
173120.3,43.70,609.22
174120.7,31.20,609.83
175121.5,32.80,610.20
176122.2,34.30,610.37
177123.1,48.40,610.46
178123.7,42.20,611.25
179124.1,25.00,611.64
