t_ms,cpu_pct,ram_mb
1014.0,73.30,1029.09
2014.6,160.80,1023.15
3015.4,160.80,832.54
4015.8,159.30,833.09
5031.9,178.40,833.20
6033.8,163.80,820.36
7034.3,171.80,820.30
8034.8,154.60,822.88
9035.6,162.40,854.48
10036.5,142.10,810.63
11037.1,142.10,821.90
12037.4,145.30,821.91
13038.2,151.40,822.18
14038.9,135.80,822.20
15039.6,162.40,822.24
16040.0,156.20,822.26
17040.4,185.80,822.35
18041.1,154.60,822.29
19041.8,151.50,822.53
20050.1,186.00,822.60
21050.7,165.50,818.18
22051.1,159.30,823.07
23051.5,156.20,823.15
24056.2,158.60,823.31
25056.8,176.40,809.90
26057.3,165.50,912.70
27057.7,148.40,912.47
28058.4,149.90,912.42
29059.2,201.40,912.64
30059.5,143.70,911.68
31060.1,159.30,894.81
32060.3,168.70,912.45
33060.9,176.50,912.12
34061.4,131.20,912.21
35062.0,143.70,912.64
36062.5,62.50,894.52
37063.0,0.00,894.46
38063.6,1.60,893.55
39064.1,95.30,911.17
40064.5,153.10,891.42
41069.2,129.10,911.24
42069.9,137.40,911.65
43070.5,153.00,911.41
44071.1,145.20,911.41
45072.0,170.20,911.34
46073.8,145.10,911.44
47078.6,163.30,911.34
48078.9,160.90,928.26
49079.5,165.50,891.10
50080.0,156.20,911.61
51080.7,149.90,912.05
52081.2,160.90,912.28
53081.6,146.80,912.93
54082.2,153.00,913.04
55083.8,207.50,912.97
56084.1,164.00,912.27
57084.9,134.30,894.79
58113.4,151.90,937.78
59114.1,123.40,913.19
60114.8,165.50,913.31
61115.5,171.70,913.47
62119.5,177.40,913.48
63129.4,164.00,913.50
64130.1,140.50,913.82
65130.8,142.10,914.04
66131.3,165.50,914.52
67131.9,151.50,914.29
68132.7,121.80,914.29
69133.2,159.30,914.51
70133.5,151.50,956.67
71134.3,131.20,957.17
72134.6,148.40,957.18
73135.0,156.20,957.39
74136.2,159.20,957.73
75141.1,185.00,999.34
76141.6,149.90,957.93
77141.9,137.50,958.01
78142.4,153.00,958.06
79142.7,125.00,958.15
80143.2,162.40,958.18
81144.0,157.70,958.28
82144.7,149.90,958.43
83150.7,161.50,958.68
84151.0,176.50,940.18
85151.3,142.10,959.11
86151.7,165.60,959.74
87152.2,182.70,941.50
88152.7,168.70,961.50
89153.2,146.80,961.82
90153.9,181.10,962.13
91154.8,107.70,925.78
92155.4,0.00,925.78
