t_ms,cpu_pct,ram_mb
1012.5,71.70,1012.78
2013.4,163.90,1132.50
3014.1,160.80,966.64
4014.6,165.50,1051.50
5015.0,156.20,1121.85
6015.5,167.10,1206.89
7016.1,148.40,1291.83
8016.5,148.40,1376.75
9017.0,187.40,868.91
10017.6,143.70,952.08
11017.9,164.00,1037.07
12018.2,142.10,1110.56
13018.8,146.80,1190.74
14019.1,143.70,1286.31
15019.4,153.10,1371.04
16020.5,146.70,770.82
17022.1,143.50,863.71
18022.6,157.70,946.31
19023.1,128.10,1031.54
20023.4,164.00,1117.02
21024.0,145.20,1199.91
22024.5,142.10,1284.67
23025.1,157.70,1368.05
24025.8,165.50,818.46
25046.6,163.80,903.12
26047.0,162.40,1015.75
27047.9,160.80,1125.64
28048.6,151.50,1274.19
29049.2,149.90,1372.21
30049.8,146.80,1469.84
31050.4,151.50,887.74
32050.9,132.70,1020.53
33051.3,182.70,1120.70
34051.9,131.20,1247.20
35052.4,159.30,1344.10
36052.9,156.20,1443.09
37053.3,165.60,1539.50
38053.8,170.20,933.15
39054.5,145.20,1051.66
40054.9,137.40,1148.91
41059.6,158.60,1246.14
42060.3,171.80,1342.78
43060.9,146.80,1471.31
44061.9,192.00,856.87
45062.4,160.90,954.20
46062.8,143.70,1051.29
47063.4,126.50,1148.54
48063.9,164.00,1246.76
49064.6,154.60,1376.04
50065.6,167.00,1491.77
51066.2,173.30,858.24
52067.1,154.50,956.16
53068.4,173.20,1053.86
54068.9,146.80,1162.73
55069.2,157.80,1298.57
56069.9,165.50,1396.74
57070.5,159.30,1495.24
58070.8,164.00,860.18
59071.3,170.20,957.33
60071.8,156.20,1104.19
61072.2,156.20,1202.69
62072.5,128.10,1300.64
63074.5,166.80,1398.20
64075.5,168.60,1496.49
65075.8,139.00,900.85
66076.5,151.50,1026.33
67077.1,148.30,1134.20
68077.9,143.60,1202.95
69078.6,149.90,1302.82
70081.8,135.50,1402.71
71082.5,132.70,1502.61
72082.9,129.60,1602.95
73083.1,162.50,954.58
74084.2,157.70,1054.37
75084.7,151.50,1154.22
76085.4,160.80,1254.10
77085.8,153.10,1335.14
78086.2,146.80,1435.05
79086.7,107.80,1535.08
80087.1,146.80,1611.83
81094.5,141.10,955.63
82094.9,115.60,1055.46
83095.5,137.40,1155.29
84096.0,131.20,1255.18
85096.6,153.00,1355.23
86102.0,147.60,1455.13
87102.5,146.80,1555.29
88103.2,143.70,907.50
89104.0,146.80,1007.45
