t_ms,cpu_pct,ram_mb
1009.8,120.10,689.20
2010.9,103.00,489.52
3012.1,40.60,514.43
4012.6,42.20,561.61
5013.3,78.10,632.35
6014.0,45.30,677.39
7014.4,29.70,721.72
8015.2,57.80,781.78
9015.9,43.70,849.63
10016.5,32.80,892.02
11017.0,76.50,948.00
12017.4,42.20,1017.60
13018.3,46.80,507.02
14018.7,45.30,549.87
15019.1,32.80,592.79
16019.5,54.70,666.98
17020.1,53.10,715.59
18021.1,35.90,758.18
19021.5,56.20,800.87
20022.0,56.20,862.82
21022.3,39.10,927.00
22022.9,45.30,970.86
23023.8,32.80,1013.26
24025.1,67.10,1096.62
25025.4,50.00,505.39
26026.0,42.20,542.25
27026.3,35.90,586.57
28026.9,45.30,628.95
29027.4,50.00,671.35
30028.1,50.00,713.74
31028.9,57.80,798.19
32029.3,40.60,840.57
33029.9,45.30,455.13
34030.5,68.70,497.83
35031.3,39.00,498.20
36032.3,43.70,498.58
37033.0,56.20,499.07
38033.9,29.70,499.12
39034.3,40.60,499.41
40035.2,65.60,500.14
41036.1,50.00,500.08
42036.7,35.90,500.01
43037.3,40.60,497.86
44037.9,67.10,549.83
45038.5,53.10,579.74
46039.0,43.70,579.73
47039.6,82.80,551.02
48040.1,59.30,582.71
49041.1,39.00,582.91
50041.8,45.30,582.63
51042.8,67.10,582.74
52043.5,39.00,583.14
53044.2,40.60,583.28
54044.7,60.90,633.32
55045.4,50.00,584.66
56046.4,28.10,581.16
57047.2,48.40,630.32
58047.6,60.90,609.27
59048.1,39.00,582.59
60048.7,31.20,631.99
61049.0,60.90,600.57
62049.7,37.50,586.17
63050.4,48.40,583.91
64051.1,50.00,633.11
65051.7,51.50,587.57
66052.3,71.80,638.09
67052.9,35.90,634.44
68053.4,64.00,588.92
69053.8,45.30,588.96
70054.7,39.00,585.51
71055.5,37.50,634.49
72056.2,53.10,589.08
73056.7,70.30,632.40
74057.0,48.40,634.74
75057.5,45.30,589.41
76058.2,35.90,589.44
77058.7,53.10,585.94
78059.5,54.60,635.09
79060.1,43.70,589.80
80061.1,65.60,622.95
81061.4,53.10,635.66
82061.8,57.80,589.68
83062.3,37.50,589.65
84062.7,45.30,586.76
85063.2,48.40,587.09
86063.7,40.60,587.18
87064.2,42.20,587.39
88064.9,43.70,587.56
89065.2,57.80,587.59
90065.6,48.40,587.70
91066.2,42.20,605.75
92067.0,59.30,588.10
93067.3,31.20,588.26
94067.8,53.10,588.32
95068.2,59.30,638.46
96069.4,31.20,588.61
97069.8,29.70,588.66
98070.3,50.00,588.76
99071.2,67.10,588.92
100071.8,46.80,588.90
101072.0,46.90,589.14
102072.6,60.90,624.57
103073.7,54.60,588.88
104074.5,40.60,588.76
105074.8,53.10,588.76
106075.2,53.10,585.95
107075.8,29.70,585.89
108076.3,39.00,585.87
109076.6,54.70,621.79
110076.9,35.90,586.52
111077.3,31.20,587.07
112078.2,60.90,587.42
113078.5,54.70,663.12
114079.2,50.00,628.22
115079.6,50.00,628.62
116080.3,76.50,666.51
117081.1,50.00,629.13
118081.5,31.20,629.50
119082.0,56.20,629.71
120082.9,62.40,629.96
121083.3,39.00,630.07
122084.0,40.60,630.32
123084.6,54.60,649.18
124085.2,51.50,630.39
125085.8,32.80,630.39
126086.3,64.00,630.53
127087.0,48.40,630.61
128088.1,32.80,630.70
129088.7,54.70,630.82
130089.3,65.60,666.02
131089.9,40.60,628.53
132090.7,39.00,628.64
133091.2,51.50,628.93
134091.6,53.10,629.37
135092.1,29.70,629.50
136092.6,39.00,629.77
137093.4,60.90,633.16
138094.0,46.80,622.45
139094.7,34.40,622.73
140095.3,46.80,623.30
141096.4,54.60,623.70
142096.8,39.00,624.12
143097.4,40.60,625.05
144098.0,62.50,644.09
145098.7,42.20,625.55
146099.3,42.20,625.73
147099.6,50.00,626.46
148100.5,67.10,631.04
149101.4,43.70,626.82
150101.7,40.60,627.50
151102.3,34.40,627.88
152103.0,0.00,627.77
153103.8,0.00,627.77
