t_ms,run_idx,sheet_idx,js_heap_used_mb,js_heap_total_mb,js_heap_limit_mb,wasm_heap_cv_mb,wasm_heap_yolo_mb,event_loop_lag_ms,cpu_load_proxy,platform,timestamp,session_label
0.1,1,0,212.80,213.34,4096.00,122.38,0.00,0.00,0.0000,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2026-06-05T16:34:53.091Z,"batch-detect cv vivobook_hp_run2 n=179"
107.7,1,0,212.80,213.34,4096.00,0.00,0.00,7.63,0.0762,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2026-06-05T16:34:53.091Z,"batch-detect cv vivobook_hp_run2 n=179"
289.3,1,0,212.81,213.34,4096.00,0.00,0.00,81.56,0.8156,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2026-06-05T16:34:53.091Z,"batch-detect cv vivobook_hp_run2 n=179"
469.9,1,1,255.17,255.90,4096.00,122.38,0.00,80.59,0.8059,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2026-06-05T16:34:53.091Z,"batch-detect cv vivobook_hp_run2 n=179"
578.1,1,1,255.17,255.90,4096.00,0.00,0.00,8.24,0.0824,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2026-06-05T16:34:53.091Z,"batch-detect cv vivobook_hp_run2 n=179"
759.6,1,1,255.17,255.90,4096.00,0.00,0.00,81.52,0.8152,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2026-06-05T16:34:53.091Z,"batch-detect cv vivobook_hp_run2 n=179"
940.8,1,2,297.54,298.21,4096.00,122.38,0.00,81.17,0.8117,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2026-06-05T16:34:53.091Z,"batch-detect cv vivobook_hp_run2 n=179"
1042.7,1,2,297.55,298.46,4096.00,0.00,0.00,1.86,0.0186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2026-06-05T16:34:53.091Z,"batch-detect cv vivobook_hp_run2 n=179"
1223.7,1,2,297.55,298.46,4096.00,0.00,0.00,81.05,0.8105,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2026-06-05T16:34:53.091Z,"batch-detect cv vivobook_hp_run2 n=179"
1407.1,1,3,339.92,340.77,4096.00,0.00,0.00,83.39,0.8339,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2026-06-05T16:34:53.091Z,"batch-detect cv vivobook_hp_run2 n=179"
