t_ms,cpu_pct,ram_mb
1031.6,178.10,654.86
2032.7,265.60,781.57
3033.6,109.40,788.81
4034.2,96.90,802.59
5035.0,98.40,819.04
6036.4,81.20,781.52
7037.6,95.30,826.34
8040.9,30.80,836.89
9044.0,78.10,826.48
10137.6,71.50,770.36
11152.1,53.80,770.07
12153.9,60.90,772.05
13155.2,50.00,816.96
14156.8,70.30,816.96
15157.5,65.60,817.20
16158.1,92.20,819.80
17158.6,90.60,820.02
18159.3,89.10,798.16
19160.8,92.20,798.17
20161.5,93.80,793.27
21162.2,90.60,818.02
22162.6,85.90,773.34
23163.1,89.20,773.47
24163.5,100.00,818.40
25164.2,89.10,818.63
26164.9,95.30,774.03
27165.6,82.80,751.64
28167.1,87.50,774.10
29168.1,90.60,803.10
30169.0,92.20,819.32
31169.5,82.80,819.74
32170.1,85.90,775.15
33170.9,82.80,756.55
34172.6,50.00,778.92
35173.3,85.90,801.26
36174.3,76.60,819.21
37176.3,68.80,830.40
38177.6,90.60,774.75
39178.5,89.10,774.71
40179.2,77.00,820.03
41180.1,85.90,791.49
42180.7,65.60,820.14
43181.6,79.70,775.62
44186.7,53.10,775.56
45193.2,73.40,774.42
46194.3,75.40,819.08
47247.2,59.70,796.89
48262.3,80.00,819.30
49262.9,79.70,774.61
50265.5,65.60,775.22
51267.4,90.60,820.08
52277.3,46.10,820.08
53315.3,60.60,820.16
54322.8,75.40,753.22
55323.7,93.80,746.97
56324.7,84.40,775.50
57325.5,81.20,820.45
58326.2,92.20,820.99
59326.7,87.50,776.25
60327.5,100.00,776.17
61328.1,87.50,820.98
62328.8,96.90,819.06
63329.2,101.60,774.95
64329.6,93.80,775.64
65330.5,96.90,815.67
66331.0,103.10,774.97
67331.8,92.20,802.54
68332.6,93.80,823.48
69333.4,85.90,858.64
70334.3,81.20,911.43
71335.4,93.80,887.68
72336.2,81.20,835.70
73338.9,95.30,818.25
74339.7,90.60,861.59
75340.6,89.10,853.79
76341.9,67.20,889.04
77343.1,32.80,888.92
78344.0,73.40,855.59
79344.9,60.90,891.07
80345.9,40.60,926.51
81346.9,89.10,891.39
82347.3,90.60,820.48
83347.9,87.50,897.42
84348.8,84.40,891.27
85349.7,82.80,855.17
86350.6,84.70,845.95
87351.5,90.60,890.47
88352.5,84.40,892.06
89354.5,89.10,856.22
90361.2,37.50,855.63
91368.2,78.40,819.26
92375.2,82.80,864.68
93375.7,78.10,934.66
94376.4,82.80,935.58
95377.1,82.80,865.41
96378.0,82.80,865.30
97379.4,82.80,935.49
98380.0,100.00,900.96
99380.9,82.80,937.22
100381.5,79.70,866.84
101385.3,61.60,866.89
102386.0,93.80,895.65
103387.2,89.10,936.83
104388.9,89.10,936.96
105389.6,82.80,867.15
106390.1,92.20,866.96
107397.0,70.30,901.95
108399.0,69.20,897.34
109400.0,75.00,867.07
110404.2,84.40,832.24
111413.1,95.30,878.38
112414.0,64.10,937.04
113414.5,65.60,937.25
114415.3,82.80,832.56
115415.8,82.80,887.11
116416.5,39.10,832.61
117442.5,52.30,866.46
118458.2,36.90,867.80
119463.8,67.70,897.86
120466.4,90.60,878.71
121468.0,79.70,868.08
122469.9,81.20,868.60
123470.6,78.10,939.07
124471.5,79.70,938.55
125472.2,90.60,834.33
126476.6,93.90,813.24
127479.5,89.10,870.08
128480.0,85.90,905.57
129480.5,93.80,834.88
130481.4,79.70,870.28
131482.3,93.80,834.97
132482.9,90.60,834.93
133483.7,93.80,900.75
134484.6,89.10,905.70
135485.4,87.50,870.44
136485.8,82.80,870.45
137486.8,82.80,906.17
138487.2,82.80,870.89
139488.4,73.40,831.41
140489.2,87.50,853.42
141489.8,95.30,834.37
142490.7,90.60,834.43
143491.4,92.30,836.15
144492.1,98.40,836.35
145492.9,75.00,870.51
146494.4,89.10,834.91
147495.3,90.60,870.55
148496.0,92.20,890.03
149496.9,92.20,836.09
150497.4,92.20,834.61
151577.8,31.90,876.62
152583.6,84.40,830.25
153585.5,73.80,872.10
154586.5,89.10,943.16
155587.1,84.40,943.01
156587.9,89.10,836.73
157593.2,79.70,881.04
158595.2,54.70,837.08
159596.0,82.80,914.72
160596.9,81.20,908.25
161627.7,47.00,943.72
162629.3,73.40,872.34
163630.7,90.60,834.32
164631.4,87.50,872.42
165632.1,80.00,943.71
166632.9,79.70,944.13
167633.9,93.80,813.43
168635.2,71.90,873.00
169635.7,84.40,914.75
170643.9,70.30,954.10
171644.5,76.60,991.61
172645.1,71.90,954.58
173649.9,86.10,879.59
174652.5,85.90,843.25
175653.2,78.10,917.04
176654.1,81.20,992.05
177654.7,71.90,992.13
178655.5,93.80,873.36
179657.0,87.50,928.29
180657.8,96.90,929.61
181658.3,84.40,992.26
182659.2,82.80,992.49
183660.7,87.50,917.54
184661.6,87.50,917.49
185662.1,85.90,992.51
186662.9,81.20,992.59
187665.9,80.00,880.02
188669.6,98.40,855.03
189671.0,62.50,917.61
190671.9,78.10,992.71
191673.0,89.10,955.37
192674.1,78.10,880.44
193675.2,93.80,855.32
194675.7,82.80,930.34
195676.5,84.40,930.42
196677.1,81.20,855.48
197678.9,75.40,918.06
198679.4,79.70,918.07
199683.9,82.80,993.10
200685.3,70.30,993.10
201686.0,76.60,993.17
202689.6,93.80,880.72
203694.3,95.30,863.45
204695.9,73.40,937.00
205696.4,78.10,993.31
206697.2,82.80,955.87
207698.1,115.60,855.80
208698.9,82.80,918.39
209699.5,106.20,919.64
210700.2,82.80,994.75
211700.8,79.70,994.85
212701.6,89.10,919.87
213702.5,85.90,919.79
214703.6,87.50,994.87
215704.0,82.80,995.09
216710.7,110.70,882.65
217712.7,98.40,949.55
218713.4,98.40,920.10
219714.0,75.00,995.16
220897.6,56.60,995.22
221909.8,95.30,882.70
222911.3,93.80,839.12
223913.1,86.10,932.60
224915.8,87.50,995.17
225916.4,82.80,995.23
226917.2,92.20,920.15
227917.7,81.20,920.28
