t_ms,cpu_pct,ram_mb
0.0,2.0,181.7
1717.7,4.0,177.8
3520.7,110.0,187.0
5251.5,268.0,187.0
6983.7,195.0,187.0
8693.4,261.0,187.0
10386.1,180.0,187.6
12045.3,261.0,188.2
13748.5,199.0,188.1
15460.5,215.0,187.9
17092.3,231.0,186.8
18821.4,193.0,187.1
20551.1,215.0,186.8
22309.0,202.0,186.9
23998.4,190.0,186.0
25622.4,221.0,187.2
27280.6,254.0,187.7
28946.2,194.0,187.0
30595.2,281.0,187.8
32288.4,194.0,185.2
33995.8,200.0,186.0
35711.7,279.0,187.2
37432.4,210.0,186.7
39118.6,211.0,187.0
40786.4,251.0,186.3
42521.4,190.0,183.2
44225.2,198.0,183.1
45959.2,240.0,184.9
47669.5,184.0,186.4
49357.6,158.0,184.7
51061.4,252.0,184.1
52759.2,186.0,183.6
54415.6,255.0,185.3
56094.5,188.0,185.7
57839.5,262.0,184.2
59546.2,184.0,183.6
61210.4,249.0,184.0
62895.3,182.0,185.1
64621.9,197.0,186.1
66365.3,202.0,183.5
68039.7,218.0,183.0
69684.5,201.0,180.6
71397.9,189.0,180.0
73091.2,259.0,179.6
74782.7,203.0,180.3
76469.0,199.0,179.6
78162.1,189.0,180.3
79816.9,248.0,180.1
81552.2,201.0,180.7
83309.0,202.0,180.7
84997.8,282.0,180.1
86736.8,185.0,180.2
88433.5,233.0,178.9
90146.7,195.0,179.5
91822.4,275.0,179.7
93547.3,200.0,180.2
95226.6,206.0,179.6
96934.3,238.0,179.4
98687.0,195.0,180.1
100390.5,179.0,179.2
102125.4,183.0,180.0
103798.5,238.0,179.7
105454.3,198.0,180.4
107136.0,169.0,179.7
108844.2,215.0,180.0
110506.9,183.0,180.3
112182.9,247.0,178.5
113894.6,203.0,179.7
115559.0,180.0,180.0
117287.5,184.0,179.6
118965.6,239.0,179.9
120636.7,162.0,177.1
122290.3,225.0,178.1
123998.5,181.0,179.1
125721.8,174.0,179.1
127374.3,190.0,178.0
129095.2,215.0,178.6
130729.6,179.0,177.2
132449.2,126.0,176.5
