t_ms,cpu_pct,ram_mb
1.0,2.0,170.8
1803.8,3.0,171.5
3718.1,75.0,198.4
5478.8,168.0,206.1
7255.9,102.0,206.5
9001.8,98.0,200.3
10817.1,104.0,202.0
12655.7,159.0,201.1
14396.1,87.0,201.3
16195.5,90.0,200.6
18039.9,111.0,193.8
19794.8,109.0,194.1
21567.3,103.0,190.6
23395.6,95.0,191.4
25095.8,94.0,187.2
27093.9,80.0,187.6
28988.2,91.0,189.2
30844.7,85.0,191.3
32679.3,153.0,184.7
34473.7,90.0,186.4
36414.8,113.0,188.5
38264.6,82.0,186.1
40089.1,92.0,184.5
41913.0,149.0,182.3
43752.9,94.0,178.9
45650.2,87.0,175.8
47468.4,92.0,176.0
49336.8,84.0,173.9
51160.0,125.0,175.4
53040.9,138.0,174.5
54924.0,141.0,175.7
56820.6,88.0,166.8
58625.9,116.0,165.5
60442.1,91.0,164.9
62155.3,82.0,166.6
63942.6,119.0,166.7
65870.3,87.0,165.6
67732.8,88.0,164.7
69523.7,115.0,164.3
71363.5,95.0,164.4
73185.3,103.0,163.6
75044.5,84.0,161.0
76788.9,76.0,160.5
78542.9,98.0,163.3
80328.3,115.0,162.9
82053.5,106.0,163.2
83840.9,91.0,162.9
85656.1,85.0,161.5
87471.3,111.0,161.1
89253.1,154.0,161.0
91107.1,119.0,161.0
92887.9,122.0,160.9
94794.5,99.0,160.6
96524.2,114.0,159.0
98405.6,115.0,161.2
100138.9,111.0,160.8
101911.4,105.0,160.8
103678.1,93.0,160.2
105458.7,130.0,160.8
107331.1,129.0,161.1
109140.7,141.0,161.1
110977.0,113.0,160.9
112964.7,166.0,160.6
114793.5,96.0,160.1
116591.7,111.0,160.0
118389.7,86.0,160.4
120202.6,104.0,161.1
122009.6,113.0,160.9
123839.3,112.0,159.4
125664.0,106.0,161.3
127439.8,120.0,160.5
129273.7,112.0,158.9
130961.0,128.0,160.1
132757.1,125.0,159.0
134653.3,130.0,160.1
136503.0,138.0,159.0
138313.0,124.0,160.0
140086.0,147.0,160.0
141981.5,134.0,159.4
143764.7,153.0,159.5
145618.2,108.0,159.4
147381.7,84.0,159.4
149133.7,115.0,159.4
150947.6,167.0,158.8
152775.3,112.0,158.3
154519.1,118.0,159.4
156230.4,151.0,159.8
157965.4,85.0,159.0
159678.3,121.0,159.4
161510.2,133.0,159.0
163251.4,82.0,159.4
165008.1,134.0,159.0
166911.8,120.0,157.9
168718.4,126.0,159.0
170513.6,166.0,159.3
172313.4,123.0,159.7
174131.6,105.0,158.8
175880.3,139.0,159.0
177762.8,117.0,158.6
179624.4,112.0,157.9
181460.2,81.0,157.9
183270.6,132.0,157.6
185038.7,135.0,157.4
186913.7,120.0,157.4
188696.6,157.0,156.5
190526.2,126.0,157.4
192326.1,143.0,157.1
194106.1,100.0,157.1
195894.8,119.0,157.7
197670.4,122.0,157.4
199450.3,96.0,156.7
201210.4,143.0,155.9
202987.6,101.0,157.2
204780.0,158.0,156.6
206608.0,85.0,157.1
208430.9,136.0,156.6
210291.4,130.0,156.9
211998.2,112.0,157.4
213767.6,156.0,157.2
215593.3,103.0,157.8
217382.6,5.0,156.3
219327.9,4.0,156.4
