t_ms,cpu_pct,ram_mb
1.5,3.0,193.1
1734.5,3.0,192.4
3571.7,117.0,195.3
5388.3,267.0,193.8
7129.2,197.0,192.4
8800.2,221.0,193.9
10456.2,200.0,194.4
12151.9,231.0,192.9
13858.3,204.0,194.4
15574.8,233.0,192.9
17224.3,217.0,194.0
18950.2,192.0,194.3
20584.5,260.0,192.9
22259.8,183.0,193.6
23952.3,272.0,193.4
25637.8,194.0,194.0
27304.4,259.0,192.0
29031.4,257.0,193.9
30728.6,197.0,195.1
32431.5,259.0,194.1
34139.8,190.0,193.2
35798.1,193.0,192.6
37489.3,203.0,193.5
39157.4,218.0,191.4
40817.3,166.0,192.5
42530.3,265.0,191.9
44144.8,233.0,192.0
45858.3,199.0,192.7
47556.0,257.0,192.6
49220.0,191.0,192.7
50920.8,230.0,193.2
52571.6,206.0,192.6
54267.6,190.0,192.7
55943.1,251.0,192.5
57651.8,184.0,192.5
59316.9,265.0,192.5
61010.4,187.0,192.7
62676.0,258.0,192.2
64368.7,196.0,190.1
66122.6,212.0,188.1
67865.3,178.0,188.1
69558.4,214.0,188.1
71271.6,203.0,187.3
72956.5,199.0,187.2
74579.5,200.0,186.6
76249.3,254.0,185.6
77926.0,213.0,186.3
79604.2,195.0,185.5
81311.8,271.0,185.9
83018.5,185.0,185.3
84731.5,269.0,184.7
86429.7,202.0,184.7
88094.4,226.0,185.3
89744.0,231.0,185.4
91448.7,179.0,184.7
93133.1,255.0,185.3
94851.8,193.0,185.4
96479.0,172.0,184.9
98200.2,256.0,184.6
99902.2,197.0,185.2
101572.5,180.0,185.6
103290.2,186.0,184.3
105002.5,241.0,184.4
106730.3,216.0,184.9
108436.4,182.0,184.5
110102.5,182.0,185.5
111703.3,215.0,183.6
113466.2,193.0,185.2
115225.4,170.0,184.2
116928.6,217.0,185.2
118723.3,180.0,185.8
120383.2,233.0,184.9
122136.3,167.0,185.4
123911.2,235.0,184.2
125642.6,205.0,185.7
127385.5,201.0,183.8
129100.5,184.0,185.9
130827.7,231.0,184.8
132511.5,76.0,184.6
