t_ms,cpu_pct,ram_mb
1035.8,257.80,322.41
2037.8,184.40,413.54
3038.2,125.00,497.37
4038.8,90.60,627.99
5039.3,93.80,633.61
6039.7,96.90,642.94
7040.5,95.30,728.36
8041.1,92.20,771.04
9042.3,93.80,856.30
10042.7,95.30,811.17
11043.6,100.10,475.79
12044.1,95.30,518.19
13045.4,87.50,602.90
14046.6,106.20,685.51
15047.2,98.40,727.88
16047.6,96.90,812.73
17048.7,96.90,897.71
18049.3,95.30,971.37
19050.5,101.60,432.55
20050.9,98.40,517.35
21051.7,90.60,559.71
22052.4,98.40,603.82
23052.9,92.20,688.55
24053.4,93.80,730.89
25054.0,100.00,815.69
26054.8,96.90,900.47
27055.6,101.60,943.04
28056.1,92.20,1028.46
29056.5,104.70,436.21
30057.0,100.00,521.16
31057.8,100.00,595.56
32058.7,92.20,649.30
33059.4,106.10,734.08
34060.3,92.20,816.71
35061.0,95.30,908.94
36061.8,92.20,1023.17
37062.9,101.60,461.45
38063.4,92.20,510.61
39063.8,95.30,492.42
40064.3,96.90,509.90
41065.0,117.20,510.69
42065.4,93.80,522.20
43066.8,90.60,510.77
44067.5,103.10,510.46
45068.7,96.90,510.05
46069.4,92.20,511.42
47070.5,100.00,510.66
48071.3,110.90,488.81
49071.9,101.60,511.23
50072.6,101.60,511.29
51073.4,98.40,511.05
52074.1,95.30,511.36
53074.8,98.40,511.47
54075.3,95.30,511.44
55076.3,93.80,511.56
56076.8,92.20,511.57
57077.4,95.30,511.62
58078.2,95.30,511.82
59079.2,96.90,494.10
60080.0,96.90,511.95
61080.5,90.60,495.04
62081.4,90.60,496.94
63082.2,106.20,497.01
64083.1,106.20,497.05
65084.1,96.90,479.28
66085.2,100.00,459.74
67086.2,95.30,523.27
68086.6,89.10,498.83
69087.1,93.80,499.28
70088.1,92.20,468.68
71088.8,90.60,499.50
72089.4,92.20,499.55
73090.2,87.70,496.92
74091.1,92.20,499.62
75092.3,90.60,499.28
76093.6,101.60,481.56
77094.5,95.30,519.61
78095.0,95.30,496.91
79095.8,95.30,496.87
80096.3,92.20,497.08
81097.0,95.30,502.45
82097.8,79.70,538.17
83102.0,56.20,540.97
84105.2,87.50,541.34
85106.1,69.20,541.34
86106.5,87.50,541.42
87107.6,103.10,541.50
88108.1,53.10,541.24
89109.0,103.10,541.39
90110.2,85.90,541.41
91110.8,103.10,541.51
92111.6,96.90,522.71
93112.1,90.60,541.54
94113.0,93.80,541.89
95113.6,104.70,527.54
96114.1,95.30,539.30
97115.0,93.80,539.45
98115.7,106.20,520.73
99116.5,93.80,520.76
100117.3,96.90,538.90
101118.1,110.90,539.61
102119.1,101.60,531.00
103120.0,93.80,521.15
104120.7,93.80,540.14
105121.2,98.40,540.08
106121.6,90.80,539.76
107122.4,96.90,539.78
108122.9,98.40,540.02
109123.6,89.10,540.13
110124.1,96.90,539.66
111125.0,93.80,539.92
112125.8,104.70,542.72
113126.2,25.00,505.13
114126.9,0.00,504.96
