t_ms,cpu_pct,ram_mb
1025.1,62.50,600.01
2027.3,60.90,652.30
3028.0,100.00,770.21
4028.5,93.80,824.62
5028.9,71.90,911.80
6029.5,93.80,781.91
7029.8,87.50,814.13
8030.1,90.60,877.66
9031.0,84.40,818.12
10031.4,81.20,796.20
11032.3,90.80,774.07
12032.8,85.90,772.57
13033.9,95.30,795.57
14034.4,92.20,795.98
15035.0,87.50,818.46
16036.1,101.60,774.25
17036.5,93.80,816.95
18037.5,84.40,818.34
19038.1,85.90,745.25
20039.7,81.20,818.65
21040.1,89.10,818.78
22040.8,95.30,755.52
23041.5,85.90,800.42
24042.0,85.90,750.44
25043.0,90.60,774.64
26043.3,96.90,774.78
27043.7,100.00,774.75
28044.0,92.20,791.61
29044.6,76.60,819.26
30045.0,85.90,775.20
31045.6,95.30,775.40
32046.2,85.90,792.16
33047.2,76.60,753.76
34048.6,95.30,776.18
35048.9,89.10,818.82
36049.6,98.40,753.03
37050.0,82.80,775.35
38050.6,87.50,820.44
39051.4,89.10,771.57
40052.2,89.10,773.80
41053.1,95.30,849.40
42054.5,79.70,857.35
43054.9,84.40,928.38
44055.3,85.90,798.62
45057.3,89.10,829.06
46057.5,101.60,844.82
47058.6,79.70,887.59
48059.1,100.00,854.45
49059.5,92.20,854.57
50060.2,96.90,819.93
51060.7,84.40,855.28
52061.8,70.30,820.07
53062.5,82.80,853.46
54062.9,84.40,922.58
55063.6,80.00,821.98
56064.3,82.80,856.40
57064.5,85.90,888.38
58064.8,85.90,926.92
59065.5,82.80,821.98
60066.7,76.60,927.12
61067.2,89.10,929.89
62068.2,89.10,874.99
63068.7,87.50,933.47
64069.4,85.90,925.02
65070.5,84.40,855.21
66071.1,73.40,925.09
67071.3,82.80,925.26
68071.7,90.60,861.62
69072.5,87.50,890.77
70074.1,79.70,925.82
71074.9,93.80,819.45
72075.5,93.80,857.61
73076.1,76.60,895.63
74076.8,89.10,861.41
75077.3,79.70,931.87
76078.1,87.50,933.62
77078.7,90.60,820.93
78078.9,84.40,851.43
79079.5,78.50,857.95
80080.3,93.80,822.72
81081.2,84.40,852.00
82081.7,92.20,823.09
83082.1,84.40,857.05
84083.0,85.90,824.16
85083.8,89.10,825.31
86084.3,117.20,824.81
87086.5,85.90,860.62
88086.9,89.10,825.29
89087.8,100.00,823.91
90088.4,95.30,858.14
91089.4,71.90,930.77
92090.5,84.40,930.63
93091.3,90.60,824.46
94091.9,81.20,858.75
95092.7,100.00,860.14
96094.1,90.60,858.69
97094.9,75.40,889.66
98096.6,85.90,934.34
99097.2,89.10,863.29
100097.8,85.90,951.03
101098.5,71.90,944.81
102099.3,90.60,907.32
103100.1,87.50,919.85
104100.9,70.30,982.51
105101.8,92.20,907.50
106102.3,100.00,877.45
107103.3,75.00,978.52
108104.1,84.40,844.86
109104.4,71.90,978.82
110105.3,100.00,979.28
111106.0,87.50,860.50
112108.2,85.90,988.38
113142.8,71.60,951.05
114144.4,85.90,876.15
115146.1,82.80,876.09
116147.1,89.10,988.64
117147.4,87.50,870.03
118149.3,82.80,876.24
119150.6,92.20,988.64
120151.2,95.30,988.68
121151.6,90.60,913.81
122152.3,92.20,913.86
123152.9,92.20,926.57
124155.2,85.90,914.13
125156.1,104.70,914.07
126156.7,96.90,926.73
127158.9,83.10,876.94
128161.1,87.50,914.45
129161.9,92.20,998.71
130162.2,95.30,843.12
131163.6,76.60,862.09
132164.0,73.40,971.32
133164.6,81.20,971.70
134165.5,85.90,896.90
135166.2,85.90,897.55
136167.0,87.50,910.16
137168.6,71.90,897.79
138169.2,96.90,898.44
139169.8,14.10,854.71
140170.1,0.00,854.57
